,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,100,FB,0,0,0,0,3,-1,0.6617978968612843,317.8700,,11.0300,3.59%,(3.59%),"36,789",,Meta Platforms Inc
1,117,MRNA,0,0,0,0,3,-1,0.5257052992240119,265.3300,,-41.3900,-13.49%,(-13.49%),"28,493",,Moderna Inc
2,118,SBUX,0,2,0,0,1,-1,0.5155176452964592,113.3600,,2.1200,1.91%,(1.91%),"11,019",,Starbucks Corporation
3,2,GOOG,1,2,1,0,0,1,0.4409971562318106,612.6900,$612.6900,10.5600,1.75%,(1.75%),"5,328",/#E24A4A,Netflix Inc
4,19,NKE,0,3,0,0,0,-1,0.42760640330713096,168.9100,$168.9100,-1.3600,-0.80%,(-0.80%),"4,118",/#3485FF,Nike Inc
5,116,TSM,0,2,0,0,1,-1,0.392554901558794,119.1400,,-0.3300,-0.28%,(-0.28%),"22,268",,Taiwan Semiconductor Mfg. Co. Ltd.
6,8,V,2,1,1,0,0,2,0.38657737115224144,51.4800,$51.4800,-2.7800,-5.12%,(-5.12%),"48,289",/#3485FF,Pfizer Inc.
7,4,LCID,1,2,0,0,0,1,0.38213473071156495,162.9400,$162.9400,3.5600,2.23%,(2.23%),773,/#E24A4A,Johnson & Johnson
8,1,MSFT,0,3,0,0,0,-1,0.36267874694804053,"2,875.9300","$2,875.9300",25.5200,0.90%,(0.90%),"2,271",/#E24A4A,Alphabet Inc Class C
9,6,XOM,1,2,0,0,0,1,0.3522445381306821,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"6,722",/#E24A4A,"Amazon.com, Inc."
10,3,AMZN,1,2,2,0,0,0,0.3463197075104799,61.5800,$61.5800,0.7000,1.15%,(1.15%),"2,541",/#E24A4A,Exxon Mobil Corp
11,115,BA,0,1,0,0,2,-1,0.3392923348733551,205.8800,,7.3900,3.72%,(3.72%),"13,538",,Boeing Co
12,7,JPM,1,2,0,0,0,1,0.2888150272623963,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"336,466",/#3485FF,Lucid Group Inc
13,15,MA,1,2,1,0,0,2,0.23304516563505745,116.7800,$116.7800,12.1100,11.57%,(11.57%),"101,042",/#E24A4A,Rivian Automotive Inc
14,18,PFE,0,3,0,0,0,-1,0.22413166820628955,415.7000,$415.7000,8.4500,2.07%,(2.07%),"1,705",/#E24A4A,Home Depot Inc
15,14,PG,0,3,0,0,0,-1,0.1726175510865386,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"119,310",/#3485FF,IONQ Inc
16,9,HD,0,3,0,0,0,-1,0.16296949180411527,152.1500,$152.1500,2.2600,1.51%,(1.51%),"7,165",/#E24A4A,Procter & Gamble Co
17,17,NFLX,0,3,0,0,0,-1,0.12355238888094223,326.1900,$326.1900,3.1800,0.98%,(0.98%),"46,988",/#E24A4A,Microsoft Corporation
18,11,IONQ,1,2,1,0,0,2,0.09155101685463275,317.8700,$317.8700,11.0300,3.59%,(3.59%),"42,339",/#E24A4A,Meta Platforms Inc
19,12,WMT,0,3,0,0,0,-1,0.059974590063928225,622.0400,$622.0400,5.5100,0.89%,(0.89%),"1,933",/#E24A4A,Adobe Inc
20,10,JNJ,0,3,0,0,0,-1,0.0357585088803031,147.5700,$147.5700,0.6800,0.46%,(0.46%),"12,256",/#E24A4A,Unity Software Inc
21,13,BAC,0,3,0,0,0,-1,0.020757194563797945,265.3300,$265.3300,-41.3900,-13.49%,(-13.49%),"29,805",/#3485FF,Moderna Inc
22,16,ADBE,0,3,0,0,0,-1,0.01978735028575893,205.8800,$205.8800,7.3900,3.72%,(3.72%),"17,300",/#E24A4A,Boeing Co
23,104,DIS,0,1,0,0,2,-1,0.015067688181743002,150.3700,,4.1500,2.84%,(2.84%),"18,311",,Walt Disney Co
24,5,NVDA,0,3,0,0,0,-1,0.01441592900699258,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"110,725",/#3485FF,"Advanced Micro Devices, Inc."
25,0,AAPL,0,3,0,0,0,-1,0.007063462142630776,139.0000,$139.0000,1.5200,1.11%,(1.11%),"1,107",/#E24A4A,Walmart Inc
