,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,2,GOOG,1,5,1000,0,0,1,0.9907472955374653,44.7200,$44.7200,0.8400,1.91%,(1.91%),"454,589",/#E24A4A,Lucid Group Inc
1,15,MA,1,5,500,0,0,3,0.9820483509384906,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
2,14,PG,3,3,400,400,0,5,0.9804915122263057,628.0800,$628.0800,2.5000,0.40%,(0.40%),"1,171",/#E24A4A,Netflix Inc
3,11,IONQ,2,4,400,0,0,4,0.977637672708501,153.3400,$153.3400,2.5800,1.71%,(1.71%),"3,983",/#E24A4A,Walt Disney Co
4,12,WMT,2,4,200,500,0,5,0.9759801249335406,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"49,805",/#3485FF,IONQ Inc
5,8,V,3,3,400,0,0,5,0.9716543014678691,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,470",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
6,10,JNJ,1,5,0,300,0,2,0.9646026826123112,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"25,717",/#3485FF,NVIDIA Corporation
7,7,JPM,1,5,300,0,0,4,0.9626681188648478,342.3400,$342.3400,2.8300,0.83%,(0.83%),91,/#E24A4A,Mastercard Inc
8,5,NVDA,1,5,100,0,0,0,0.9505967570034674,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),360,/#3485FF,Walmart Inc
9,0,AAPL,2,4,200,0,0,2,0.9476252731734468,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),496,/#3485FF,"Amazon.com, Inc."
10,118,SBUX,0,1,0,0,5,-1,0.45957752854943235,116.2500,,-0.0100,-0.01%,(-0.01%),"0,242",,Starbucks Corporation
11,116,TSM,0,3,0,0,3,-1,0.32320421345705574,121.8000,,-0.5200,-0.43%,(-0.43%),"1,313",,Taiwan Semiconductor Mfg. Co. Ltd.
12,1,MSFT,0,6,0,0,0,-1,0.22826784208784004,334.9700,$334.9700,0.0500,0.01%,(0.01%),"8,707",/#E24A4A,Microsoft Corporation
13,6,XOM,0,6,0,0,0,-1,0.1912769290623772,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"15,279",/#3485FF,Pfizer Inc.
14,103,RBLX,0,2,0,0,4,-1,0.16936441701868768,124.7800,,8.7900,7.58%,(7.58%),"8,467",,Roblox Corp
15,106,U,0,3,0,0,3,-1,0.12267742276333038,153.9400,,0.4400,0.29%,(0.29%),"3,258",,Unity Software Inc
16,13,BAC,0,6,0,0,0,-1,0.10923506631070283,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,287",/#E24A4A,Exxon Mobil Corp
17,112,ABNB,0,5,0,0,1,-1,0.0680694916193985,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
18,16,ADBE,0,6,0,0,0,-1,0.06354682664741812,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
19,113,AMD,0,4,0,0,2,-1,0.06055666200936443,145.2400,,0.3900,0.27%,(0.27%),"10,491",,"Advanced Micro Devices, Inc."
20,3,AMZN,0,6,0,0,0,-1,0.05114348942696313,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),79,/#3485FF,Home Depot Inc
21,107,NKLA,0,2,0,0,4,-1,0.040669103357306016,10.3500,,0.0600,0.58%,(0.58%),"20,484",,Nikola Corporation
22,9,HD,0,6,0,0,0,-1,0.039552415148240996,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,562",/#E24A4A,"Advanced Micro Devices, Inc."
23,18,PFE,0,6,0,0,0,-1,0.03656856486574065,211.0300,$211.0300,2.1100,1.01%,(1.01%),"2,157",/#E24A4A,Boeing Co
24,104,DIS,0,4,0,0,2,-1,0.03458566824023559,153.3400,,2.5800,1.71%,(1.71%),"3,549",,Walt Disney Co
25,4,LCID,0,6,0,0,0,-1,0.032822227206852794,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
26,115,BA,0,1,0,0,5,-1,0.014758468347314613,211.0300,,2.1100,1.01%,(1.01%),"1,827",,Boeing Co
27,19,NKE,0,6,0,0,0,-1,0.006589272510027467,208.9900,$208.9900,1.6200,0.78%,(0.78%),725,/#E24A4A,Visa Inc
28,17,NFLX,0,6,0,0,0,-1,0.005069795568618573,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
29,100,FB,0,5,0,0,1,-1,0.0001793181975567603,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
