,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,103,RBLX,0,0,0,0,4,-1,0.8106919111845243,113.2500,,-0.5900,-0.52%,(-0.52%),"34,082",,Roblox Corp
1,113,AMD,0,0,0,0,4,-1,0.4879507933684996,139.0600,,-4.9500,-3.44%,(-3.44%),"105,643",,"Advanced Micro Devices, Inc."
2,14,PG,1,3,3,0,0,3,0.4637105904500426,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"119,310",/#3485FF,IONQ Inc
3,19,NKE,0,4,0,0,0,-1,0.44377063751190676,168.9100,$168.9100,-1.3600,-0.80%,(-0.80%),"4,118",/#3485FF,Nike Inc
4,1,MSFT,1,3,2,0,0,3,0.4261217241104221,"2,875.9300","$2,875.9300",25.5200,0.90%,(0.90%),"2,271",/#E24A4A,Alphabet Inc Class C
5,2,GOOG,1,3,1,0,0,1,0.3378458544811686,612.6900,$612.6900,10.5600,1.75%,(1.75%),"5,328",/#E24A4A,Netflix Inc
6,6,XOM,1,3,0,0,0,1,0.32477998273445813,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"6,722",/#E24A4A,"Amazon.com, Inc."
7,100,FB,0,1,0,0,3,-1,0.3165276597526524,317.8700,,11.0300,3.59%,(3.59%),"36,789",,Meta Platforms Inc
8,15,MA,1,3,1,0,0,2,0.31081146431313966,116.7800,$116.7800,12.1100,11.57%,(11.57%),"101,042",/#E24A4A,Rivian Automotive Inc
9,0,AAPL,0,4,0,0,0,-1,0.3082471306825391,139.0000,$139.0000,1.5200,1.11%,(1.11%),"1,107",/#E24A4A,Walmart Inc
10,8,V,2,2,1,0,0,2,0.290246430974109,51.4800,$51.4800,-2.7800,-5.12%,(-5.12%),"48,289",/#3485FF,Pfizer Inc.
11,117,MRNA,0,1,0,0,3,-1,0.2585486815582109,265.3300,,-41.3900,-13.49%,(-13.49%),"28,493",,Moderna Inc
12,7,JPM,1,3,0,0,0,1,0.257788207688453,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"336,466",/#3485FF,Lucid Group Inc
13,5,NVDA,1,3,1,0,0,3,0.23242097458809532,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"110,725",/#3485FF,"Advanced Micro Devices, Inc."
14,11,IONQ,1,3,1,0,0,2,0.182656047419777,317.8700,$317.8700,11.0300,3.59%,(3.59%),"42,339",/#E24A4A,Meta Platforms Inc
15,16,ADBE,0,4,0,0,0,-1,0.1580740605043684,205.8800,$205.8800,7.3900,3.72%,(3.72%),"17,300",/#E24A4A,Boeing Co
16,3,AMZN,1,3,2,0,0,0,0.13616371918917658,61.5800,$61.5800,0.7000,1.15%,(1.15%),"2,541",/#E24A4A,Exxon Mobil Corp
17,116,TSM,0,3,0,0,1,-1,0.12174373608632244,119.1400,,-0.3300,-0.28%,(-0.28%),"22,268",,Taiwan Semiconductor Mfg. Co. Ltd.
18,115,BA,0,2,0,0,2,-1,0.11753479458254312,205.8800,,7.3900,3.72%,(3.72%),"13,538",,Boeing Co
19,9,HD,0,4,0,0,0,-1,0.09784051770232945,152.1500,$152.1500,2.2600,1.51%,(1.51%),"7,165",/#E24A4A,Procter & Gamble Co
20,13,BAC,0,4,0,0,0,-1,0.09781845689791446,265.3300,$265.3300,-41.3900,-13.49%,(-13.49%),"29,805",/#3485FF,Moderna Inc
21,4,LCID,1,3,0,0,0,1,0.09232485625996525,162.9400,$162.9400,3.5600,2.23%,(2.23%),773,/#E24A4A,Johnson & Johnson
22,104,DIS,0,2,0,0,2,-1,0.08704172881827629,150.3700,,4.1500,2.84%,(2.84%),"18,311",,Walt Disney Co
23,17,NFLX,0,4,0,0,0,-1,0.05558179285627505,326.1900,$326.1900,3.1800,0.98%,(0.98%),"46,988",/#E24A4A,Microsoft Corporation
24,10,JNJ,0,4,0,0,0,-1,0.04542793688211836,147.5700,$147.5700,0.6800,0.46%,(0.46%),"12,256",/#E24A4A,Unity Software Inc
25,12,WMT,0,4,0,0,0,-1,0.04194558145752307,622.0400,$622.0400,5.5100,0.89%,(0.89%),"1,933",/#E24A4A,Adobe Inc
26,18,PFE,0,4,0,0,0,-1,0.025073776008635987,415.7000,$415.7000,8.4500,2.07%,(2.07%),"1,705",/#E24A4A,Home Depot Inc
27,118,SBUX,0,3,0,0,1,-1,0.022490080997950513,113.3600,,2.1200,1.91%,(1.91%),"11,019",,Starbucks Corporation
