,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,100,FB,0,0,0,0,3,-1,0.766419605443102,317.8700,,11.0300,3.59%,(3.59%),"36,789",,Meta Platforms Inc
1,3,AMZN,1,2,1,0,0,1,0.6535738786459435,202.6800,$202.6800,6.3800,3.25%,(3.25%),"8,925",/#E24A4A,Visa Inc
2,116,TSM,0,2,0,0,2,-1,0.509933283675824,119.1400,,-0.3300,-0.28%,(-0.28%),"22,268",,Taiwan Semiconductor Mfg. Co. Ltd.
3,2,GOOG,2,1,1,0,0,2,0.42021717013873183,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"121,617",/#3485FF,IONQ Inc
4,104,DIS,0,1,0,0,2,-1,0.4166557026884238,150.3700,,4.1500,2.84%,(2.84%),"18,311",,Walt Disney Co
5,10,JNJ,2,1,0,0,0,2,0.4165771442287908,51.4800,$51.4800,-2.7800,-5.12%,(-5.12%),"49,076",/#3485FF,Pfizer Inc.
6,5,NVDA,1,2,0,0,0,1,0.36400890201790936,61.5800,$61.5800,0.7000,1.15%,(1.15%),"2,676",/#E24A4A,Exxon Mobil Corp
7,17,NFLX,0,3,0,0,0,-1,0.3591975895238068,160.1600,$160.1600,1.9300,1.22%,(1.22%),"3,469",/#E24A4A,JPMorgan Chase & Co.
8,117,MRNA,0,0,0,0,3,-1,0.3377872330417703,265.3300,,-41.3900,-13.49%,(-13.49%),"28,493",,Moderna Inc
9,8,V,1,2,0,0,0,2,0.30153262649188795,113.3600,$113.3600,2.1200,1.91%,(1.91%),"13,676",/#E24A4A,Starbucks Corporation
10,12,WMT,0,3,0,0,0,-1,0.2902502345576224,612.6900,$612.6900,10.5600,1.75%,(1.75%),"6,034",/#E24A4A,Netflix Inc
11,1,MSFT,1,2,0,0,0,1,0.270594687763391,147.5700,$147.5700,0.6800,0.46%,(0.46%),"12,845",/#E24A4A,Unity Software Inc
12,11,IONQ,1,2,0,0,0,0,0.20709859368653896,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"114,748",/#3485FF,"Advanced Micro Devices, Inc."
13,14,PG,1,2,0,0,0,2,0.19812470707271942,152.1500,$152.1500,2.2600,1.51%,(1.51%),"7,743",/#E24A4A,Procter & Gamble Co
14,115,BA,0,1,0,0,2,-1,0.17614041819908977,205.8800,,7.3900,3.72%,(3.72%),"13,538",,Boeing Co
15,6,XOM,0,3,0,0,0,-1,0.14983140410674461,326.1900,$326.1900,3.1800,0.98%,(0.98%),"50,035",/#E24A4A,Microsoft Corporation
16,0,AAPL,0,3,0,0,0,-1,0.12686911265349324,116.7800,$116.7800,12.1100,11.57%,(11.57%),"106,020",/#E24A4A,Rivian Automotive Inc
17,15,MA,0,3,0,0,0,-1,0.1214477033666811,300.3700,$300.3700,-6.5600,-2.14%,(-2.14%),"160,379",/#3485FF,NVIDIA Corporation
18,13,BAC,0,3,0,0,0,-1,0.10281412540740217,165.3200,$165.3200,3.4800,2.15%,(2.15%),"273,787",/#E24A4A,Apple Inc
19,7,JPM,0,3,0,0,0,-1,0.09864256503410923,415.7000,$415.7000,8.4500,2.07%,(2.07%),"1,730",/#E24A4A,Home Depot Inc
20,16,ADBE,0,3,0,0,0,-1,0.09087615046695076,44.1500,$44.1500,0.2800,0.64%,(0.64%),"13,148",/#E24A4A,Bank of America Corp
21,9,HD,0,3,0,0,0,-1,0.08504026156162124,"2,875.9300","$2,875.9300",25.5200,0.90%,(0.90%),"2,325",/#E24A4A,Alphabet Inc Class C
22,19,NKE,1,2,0,0,0,0,0.06931619922222117,333.3300,$333.3300,11.2800,3.50%,(3.50%),"3,529",/#E24A4A,Mastercard Inc
23,18,PFE,0,3,0,0,0,-1,0.048469910500215506,168.9100,$168.9100,-1.3600,-0.80%,(-0.80%),"4,469",/#3485FF,Nike Inc
24,118,SBUX,0,2,0,0,1,-1,0.011249423124433541,113.3600,,2.1200,1.91%,(1.91%),"11,019",,Starbucks Corporation
25,4,LCID,0,3,0,0,0,-1,0.008851393170710207,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"7,085",/#E24A4A,"Amazon.com, Inc."
