,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,112,ABNB,0,0,0,0,3,-1,0.8580504104904085,186.4900,,3.3500,1.83%,(1.83%),"4,218,671",,Airbnb Inc
1,15,MA,2,1,0,2,0,2,0.839151319373561,334.9700,$334.9700,0.0500,0.01%,(0.01%),"24,760,988",/#E24A4A,Microsoft Corporation
2,0,AAPL,3,0,2,1,0,2,0.7541729116513428,283.4000,$283.4000,1.0500,0.37%,(0.37%),"7,107,664",/#E24A4A,Moderna Inc
3,116,TSM,0,0,0,0,3,-1,0.6512152946987968,121.8000,,-0.5200,-0.43%,(-0.43%),"5,795,681",,Taiwan Semiconductor Mfg. Co. Ltd.
4,5,NVDA,2,1,2,0,0,1,0.5717608530159108,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),"5,806,963",/#3485FF,Starbucks Corporation
5,118,SBUX,0,1,0,0,2,-1,0.4036390943488247,116.2500,,-0.0100,-0.01%,(-0.01%),"5,806,963",,Starbucks Corporation
6,1,MSFT,1,2,0,1,0,1,0.3386626418742633,197.3500,$197.3500,6.3300,3.31%,(3.31%),"14,433,205",/#E24A4A,Paypal Holdings Inc
7,100,FB,0,2,0,0,1,-1,0.28872695058580017,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
8,13,BAC,1,2,1,0,0,2,0.2837194931246827,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
9,12,WMT,1,2,0,0,0,1,0.278486832862437,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),"11,498,754",/#3485FF,Walmart Inc
10,14,PG,0,3,0,0,0,-1,0.2732939843383785,330.5600,$330.5600,7.7500,2.40%,(2.40%),"19,937,722",/#E24A4A,Meta Platforms Inc
11,7,JPM,0,3,0,0,0,-1,0.25596454252558726,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),"2,262,683",/#3485FF,"Amazon.com, Inc."
12,106,U,0,2,0,0,1,-1,0.2463555577607466,153.9400,,0.4400,0.29%,(0.29%),"4,894,760",,Unity Software Inc
13,19,NKE,0,3,0,0,0,-1,0.17109710468258987,153.9400,$153.9400,0.4400,0.29%,(0.29%),"4,894,760",/#E24A4A,Unity Software Inc
14,18,PFE,0,3,0,0,0,-1,0.15529627442177285,653.1000,$653.1000,3.1400,0.48%,(0.48%),"2,416,232",/#E24A4A,Adobe Inc
15,11,IONQ,0,3,0,0,0,-1,0.15054946948040793,10.3500,$10.3500,0.0600,0.58%,(0.58%),"6,110,440",/#E24A4A,Nikola Corporation
16,3,AMZN,1,2,0,1,0,2,0.13613531340055104,164.3400,$164.3400,0.9800,0.60%,(0.60%),"6,216,391",/#E24A4A,Johnson & Johnson
17,17,NFLX,0,3,0,0,0,-1,0.13213706026472416,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"37,429,199",/#3485FF,Pfizer Inc.
18,6,XOM,0,3,0,0,0,-1,0.11446736895030635,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"11,705,673",/#3485FF,JPMorgan Chase & Co.
19,10,JNJ,0,3,0,0,0,-1,0.08880568691915595,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
20,4,LCID,0,3,0,0,0,-1,0.08571566292325801,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
21,8,V,0,3,0,0,0,-1,0.06982049831230586,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
22,2,GOOG,0,3,0,0,0,-1,0.05677384208669911,175.0800,$175.0800,3.9000,2.28%,(2.28%),"116,998,901",/#E24A4A,Apple Inc
23,9,HD,0,3,0,0,0,-1,0.046431505796370086,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"47,555,145",/#3485FF,NVIDIA Corporation
24,16,ADBE,0,3,0,0,0,-1,0.029983672703350235,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
25,104,DIS,0,1,0,0,2,-1,0.009551822245209859,153.3400,,2.5800,1.71%,(1.71%),"12,886,261",,Walt Disney Co
