,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,1,MSFT,1,0,100,0,0,0,0.9931473892571283,44.7200,$44.7200,0.8400,1.91%,(1.91%),"349,871",/#E24A4A,Lucid Group Inc
1,2,GOOG,1,0,50,0,0,0,0.9880905076845816,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"20,462",/#3485FF,NVIDIA Corporation
2,3,AMZN,1,0,50,0,0,0,0.9838432608972805,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),210,/#E24A4A,Alphabet Inc Class C
3,0,AAPL,1,0,50,0,0,0,0.9821009925975326,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),946,/#3485FF,JPMorgan Chase & Co.
4,4,LCID,0,1,0,0,0,-1,0.6592439194956551,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),417,/#3485FF,"Amazon.com, Inc."
5,6,XOM,0,1,0,0,0,-1,0.639470826175216,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,076",/#E24A4A,Exxon Mobil Corp
6,5,NVDA,0,1,0,0,0,-1,0.6018672689159442,653.1000,$653.1000,3.1400,0.48%,(0.48%),109,/#E24A4A,Adobe Inc
7,110,ASML,0,0,0,0,1,-1,0.4292707926281932,803.9200,,-2.0900,-0.26%,(-0.26%),"0,495",,ASML Holding NV
8,17,NFLX,0,1,0,0,0,-1,0.3951141635150635,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"12,654",/#3485FF,Pfizer Inc.
9,16,ADBE,0,1,0,0,0,-1,0.277093944395597,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,019",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
10,11,IONQ,0,1,0,0,0,-1,0.24112335438264396,153.3400,$153.3400,2.5800,1.71%,(1.71%),"3,423",/#E24A4A,Walt Disney Co
11,12,WMT,0,1,0,0,0,-1,0.1973530196262744,124.7800,$124.7800,8.7900,7.58%,(7.58%),"7,987",/#E24A4A,Roblox Corp
12,18,PFE,0,1,0,0,0,-1,0.19347194711411483,86.0200,$86.0200,0.1900,0.22%,(0.22%),"1,042",/#E24A4A,"Micron Technology, Inc."
13,7,JPM,0,1,0,0,0,-1,0.18293131207915003,175.0800,$175.0800,3.9000,2.28%,(2.28%),"67,938",/#E24A4A,Apple Inc
14,14,PG,0,1,0,0,0,-1,0.14918643257074615,330.5600,$330.5600,7.7500,2.40%,(2.40%),"5,739",/#E24A4A,Meta Platforms Inc
15,10,JNJ,0,1,0,0,0,-1,0.13914721726999915,334.9700,$334.9700,0.0500,0.01%,(0.01%),"6,884",/#E24A4A,Microsoft Corporation
16,19,NKE,0,1,0,0,0,-1,0.13762175652692932,153.9400,$153.9400,0.4400,0.29%,(0.29%),"1,909",/#E24A4A,Unity Software Inc
17,9,HD,0,1,0,0,0,-1,0.1350621028920619,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),79,/#3485FF,Home Depot Inc
18,15,MA,0,1,0,0,0,-1,0.10655739152128509,1.1600,$1.1600,0.0400,3.57%,(3.57%),"21,173",/#E24A4A,Camber Energy Inc
19,113,AMD,0,0,0,0,1,-1,0.04455726474967252,145.2400,,0.3900,0.27%,(0.27%),"5,542",,"Advanced Micro Devices, Inc."
20,8,V,0,1,0,0,0,-1,0.0037744717831710312,164.3400,$164.3400,0.9800,0.60%,(0.60%),270,/#E24A4A,Johnson & Johnson
21,13,BAC,0,1,0,0,0,-1,0.003250187169115817,283.4000,$283.4000,1.0500,0.37%,(0.37%),"3,290",/#E24A4A,Moderna Inc
