,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,112,ABNB,0,2,0,0,1,-1,0.7691156201837944,180.8500,,14.1000,8.46%,(8.46%),"13,541",,Airbnb Inc
1,1,MSFT,1,2,1,0,0,1,0.548160492913365,44.1500,$44.1500,0.2800,0.64%,(0.64%),"9,499",/#E24A4A,Bank of America Corp
2,9,HD,1,2,1,0,0,0,0.5209661620504973,326.1900,$326.1900,3.1800,0.98%,(0.98%),"35,785",/#E24A4A,Microsoft Corporation
3,0,AAPL,2,1,1,1,0,1,0.4775073724571503,113.3600,$113.3600,2.1200,1.91%,(1.91%),"8,945",/#E24A4A,Starbucks Corporation
4,15,MA,0,3,0,0,0,-1,0.3968504050879552,113.2500,$113.2500,-0.5900,-0.52%,(-0.52%),"26,340",/#3485FF,Roblox Corp
5,13,BAC,1,2,1,0,0,0,0.3817685306474585,139.0000,$139.0000,1.5200,1.11%,(1.11%),"1,066",/#E24A4A,Walmart Inc
6,106,U,0,0,0,0,3,-1,0.37593883075050083,147.5700,,0.6800,0.46%,(0.46%),"7,835",,Unity Software Inc
7,14,PG,1,2,1,0,0,2,0.3464228440214172,150.3700,$150.3700,4.1500,2.84%,(2.84%),"15,818",/#E24A4A,Walt Disney Co
8,6,XOM,1,2,1,0,0,1,0.3461791594402165,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"4,663",/#E24A4A,"Amazon.com, Inc."
9,10,JNJ,1,2,1,0,0,2,0.2711764417052917,612.6900,$612.6900,10.5600,1.75%,(1.75%),"4,147",/#E24A4A,Netflix Inc
10,116,TSM,0,1,0,0,2,-1,0.266876508110364,119.1400,,-0.3300,-0.28%,(-0.28%),"18,701",,Taiwan Semiconductor Mfg. Co. Ltd.
11,19,NKE,0,3,0,0,0,-1,0.25537662101242503,202.6800,$202.6800,6.3800,3.25%,(3.25%),"5,111",/#E24A4A,Visa Inc
12,17,NFLX,1,2,0,0,0,1,0.2326128602441763,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"296,607",/#3485FF,Lucid Group Inc
13,5,NVDA,0,3,0,0,0,-1,0.23221295864312896,147.5700,$147.5700,0.6800,0.46%,(0.46%),"7,972",/#E24A4A,Unity Software Inc
14,103,RBLX,0,0,0,0,3,-1,0.18486583358200312,113.2500,,-0.5900,-0.52%,(-0.52%),"25,419",,Roblox Corp
15,11,IONQ,1,2,1,0,0,2,0.1741632261956469,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"88,728",/#3485FF,"Advanced Micro Devices, Inc."
16,104,DIS,0,1,0,0,2,-1,0.17166283536997579,150.3700,,4.1500,2.84%,(2.84%),"15,663",,Walt Disney Co
17,12,WMT,0,3,0,0,0,-1,0.0895784766541378,160.1600,$160.1600,1.9300,1.22%,(1.22%),"1,880",/#E24A4A,JPMorgan Chase & Co.
18,16,ADBE,0,3,0,0,0,-1,0.08191201083077422,300.3700,$300.3700,-6.5600,-2.14%,(-2.14%),"126,867",/#3485FF,NVIDIA Corporation
19,8,V,0,3,0,0,0,-1,0.07451396948968358,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"99,555",/#3485FF,IONQ Inc
20,18,PFE,0,3,0,0,0,-1,0.04985106455305216,123.6000,$123.6000,11.6400,10.40%,(10.40%),"391,303",/#E24A4A,Alibaba Group Holding Ltd - ADR
21,4,LCID,0,3,0,0,0,-1,0.029540785677233145,622.0400,$622.0400,5.5100,0.89%,(0.89%),"1,245",/#E24A4A,Adobe Inc
22,2,GOOG,0,3,0,0,0,-1,0.016784033546103336,152.1500,$152.1500,2.2600,1.51%,(1.51%),"1,656",/#E24A4A,Procter & Gamble Co
23,7,JPM,0,3,0,0,0,-1,0.0159780336096274,119.1400,$119.1400,-0.3300,-0.28%,(-0.28%),"19,386",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
24,3,AMZN,0,3,0,0,0,-1,0.011483733524057736,333.3300,$333.3300,11.2800,3.50%,(3.50%),"2,740",/#E24A4A,Mastercard Inc
25,100,FB,0,2,0,0,1,-1,0.0026187425522523665,317.8700,,11.0300,3.59%,(3.59%),"27,387",,Meta Platforms Inc
