,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,2,GOOG,1,3,1000,0,0,1,0.9921311335999381,44.7200,$44.7200,0.8400,1.91%,(1.91%),"454,589",/#E24A4A,Lucid Group Inc
1,15,MA,1,3,500,0,0,3,0.9887703872202472,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
2,11,IONQ,1,3,300,0,0,3,0.9833397782287766,153.3400,$153.3400,2.5800,1.71%,(1.71%),"3,983",/#E24A4A,Walt Disney Co
3,8,V,2,2,400,0,0,3,0.9804708578468986,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,470",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
4,0,AAPL,2,2,200,0,0,2,0.9719858376817818,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),496,/#3485FF,"Amazon.com, Inc."
5,10,JNJ,1,3,0,300,0,2,0.9715746046459807,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"25,717",/#3485FF,NVIDIA Corporation
6,12,WMT,1,3,200,0,0,2,0.9505843477210887,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"49,805",/#3485FF,IONQ Inc
7,5,NVDA,1,3,100,0,0,0,0.9257826227293554,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),360,/#3485FF,Walmart Inc
8,14,PG,1,3,100,0,0,1,0.9178991988450483,628.0800,$628.0800,2.5000,0.40%,(0.40%),"1,171",/#E24A4A,Netflix Inc
9,107,NKLA,0,0,0,0,4,-1,0.8851027857072713,10.3500,,0.0600,0.58%,(0.58%),"20,484",,Nikola Corporation
10,116,TSM,0,1,0,0,3,-1,0.5155015549724947,121.8000,,-0.5200,-0.43%,(-0.43%),"1,313",,Taiwan Semiconductor Mfg. Co. Ltd.
11,113,AMD,0,2,0,0,2,-1,0.36049269564349573,145.2400,,0.3900,0.27%,(0.27%),"10,491",,"Advanced Micro Devices, Inc."
12,106,U,0,1,0,0,3,-1,0.34899814244930233,153.9400,,0.4400,0.29%,(0.29%),"3,258",,Unity Software Inc
13,6,XOM,0,4,0,0,0,-1,0.29180762376368935,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"15,279",/#3485FF,Pfizer Inc.
14,104,DIS,0,2,0,0,2,-1,0.1614549904308752,153.3400,,2.5800,1.71%,(1.71%),"3,549",,Walt Disney Co
15,103,RBLX,0,0,0,0,4,-1,0.14187946302418758,124.7800,,8.7900,7.58%,(7.58%),"8,467",,Roblox Corp
16,3,AMZN,0,4,0,0,0,-1,0.10722743764645734,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),79,/#3485FF,Home Depot Inc
17,13,BAC,0,4,0,0,0,-1,0.10327997744504604,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,287",/#E24A4A,Exxon Mobil Corp
18,112,ABNB,0,3,0,0,1,-1,0.10148995224813046,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
19,1,MSFT,0,4,0,0,0,-1,0.08079607075908372,334.9700,$334.9700,0.0500,0.01%,(0.01%),"8,707",/#E24A4A,Microsoft Corporation
20,18,PFE,0,4,0,0,0,-1,0.07876404059249983,211.0300,$211.0300,2.1100,1.01%,(1.01%),"2,157",/#E24A4A,Boeing Co
21,9,HD,0,4,0,0,0,-1,0.07115320662875313,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,562",/#E24A4A,"Advanced Micro Devices, Inc."
22,19,NKE,0,4,0,0,0,-1,0.042418570151104534,208.9900,$208.9900,1.6200,0.78%,(0.78%),725,/#E24A4A,Visa Inc
23,16,ADBE,0,4,0,0,0,-1,0.03700279256443494,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
24,17,NFLX,0,4,0,0,0,-1,0.03631404095602178,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
25,4,LCID,0,4,0,0,0,-1,0.027652281886047927,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
26,7,JPM,0,4,0,0,0,-1,0.014350980468603173,342.3400,$342.3400,2.8300,0.83%,(0.83%),91,/#E24A4A,Mastercard Inc
27,100,FB,0,3,0,0,1,-1,0.012961601223802164,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
