,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,100,FB,0,0,0,0,2,-1,0.9765991744527438,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
1,110,ASML,0,0,0,0,2,-1,0.9498031594929015,803.9200,,-2.0900,-0.26%,(-0.26%),"551,528",,ASML Holding NV
2,2,GOOG,2,0,4,0,0,1,0.8879856371734349,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
3,5,NVDA,1,1,3,0,0,0,0.6379825862677931,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"37,429,199",/#3485FF,Pfizer Inc.
4,14,PG,1,1,0,5,0,1,0.6195444117559229,62.4500,$62.4500,0.1800,0.29%,(0.29%),"18,214,420",/#E24A4A,Exxon Mobil Corp
5,6,XOM,0,2,0,0,0,-1,0.5625562820334777,122.1200,$122.1200,5.9400,5.11%,(5.11%),"12,815,992",/#E24A4A,Rivian Automotive Inc
6,11,IONQ,1,1,1,0,0,1,0.5049398812509409,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
7,1,MSFT,0,2,0,0,0,-1,0.4693343684565493,44.7200,$44.7200,0.8400,1.91%,(1.91%),"50,135,877",/#E24A4A,Lucid Group Inc
8,103,RBLX,0,1,0,0,1,-1,0.41771369485665855,124.7800,,8.7900,7.58%,(7.58%),"18,413,298",,Roblox Corp
9,9,HD,0,2,0,0,0,-1,0.3885414788671821,152.4300,$152.4300,0.6800,0.45%,(0.45%),"8,329,342",/#E24A4A,Procter & Gamble Co
10,17,NFLX,1,1,1,0,0,0,0.30778273054147487,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),"11,498,754",/#3485FF,Walmart Inc
11,16,ADBE,0,2,0,0,0,-1,0.24028378620195945,468.8600,$468.8600,4.1300,0.89%,(0.89%),"3,228,297",/#E24A4A,UnitedHealth Group Inc
12,0,AAPL,1,1,0,1,0,0,0.23447443723001382,330.5600,$330.5600,7.7500,2.40%,(2.40%),"19,937,722",/#E24A4A,Meta Platforms Inc
13,12,WMT,0,2,0,0,0,-1,0.1516995649728121,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
14,7,JPM,0,2,0,0,0,-1,0.13408365751701362,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
15,10,JNJ,1,1,1,0,0,1,0.11603017989319526,125.0800,$125.0800,-0.4900,-0.39%,(-0.39%),"22,275,034",/#3485FF,Alibaba Group Holding Ltd - ADR
16,113,AMD,0,1,0,0,1,-1,0.09413195666640023,145.2400,,0.3900,0.27%,(0.27%),"40,977,478",,"Advanced Micro Devices, Inc."
17,4,LCID,0,2,0,0,0,-1,0.09114319514860249,342.3400,$342.3400,2.8300,0.83%,(0.83%),"4,226,942",/#E24A4A,Mastercard Inc
18,19,NKE,0,2,0,0,0,-1,0.06318314574891817,153.9400,$153.9400,0.4400,0.29%,(0.29%),"4,894,760",/#E24A4A,Unity Software Inc
19,18,PFE,0,2,0,0,0,-1,0.021645554482148492,164.3400,$164.3400,0.9800,0.60%,(0.60%),"6,216,391",/#E24A4A,Johnson & Johnson
20,15,MA,0,2,0,0,0,-1,0.020070133162493148,175.0800,$175.0800,3.9000,2.28%,(2.28%),"116,998,901",/#E24A4A,Apple Inc
21,8,V,0,2,0,0,0,-1,0.017180275540048282,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
22,13,BAC,0,2,0,0,0,-1,0.012572813072126463,803.9200,$803.9200,-2.0900,-0.26%,(-0.26%),"551,528",/#3485FF,ASML Holding NV
23,3,AMZN,0,2,0,0,0,-1,0.008967951953019544,653.1000,$653.1000,3.1400,0.48%,(0.48%),"2,416,232",/#E24A4A,Adobe Inc
