,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,6,XOM,1,1,0,0,0,1,0.5748446055206798,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"6,722",/#E24A4A,"Amazon.com, Inc."
1,7,JPM,1,1,0,0,0,1,0.5575416575830886,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"336,466",/#3485FF,Lucid Group Inc
2,8,V,1,1,1,0,0,1,0.49607454622354624,51.4800,$51.4800,-2.7800,-5.12%,(-5.12%),"48,289",/#3485FF,Pfizer Inc.
3,2,GOOG,1,1,1,0,0,1,0.44025578081927136,612.6900,$612.6900,10.5600,1.75%,(1.75%),"5,328",/#E24A4A,Netflix Inc
4,12,WMT,0,2,0,0,0,-1,0.4318770912698454,622.0400,$622.0400,5.5100,0.89%,(0.89%),"1,933",/#E24A4A,Adobe Inc
5,115,BA,0,0,0,0,2,-1,0.42716695048843284,205.8800,,7.3900,3.72%,(3.72%),"13,538",,Boeing Co
6,3,AMZN,1,1,2,0,0,0,0.3822433009106854,61.5800,$61.5800,0.7000,1.15%,(1.15%),"2,541",/#E24A4A,Exxon Mobil Corp
7,10,JNJ,0,2,0,0,0,-1,0.3550268617144165,147.5700,$147.5700,0.6800,0.46%,(0.46%),"12,256",/#E24A4A,Unity Software Inc
8,4,LCID,1,1,0,0,0,1,0.30009146291718,162.9400,$162.9400,3.5600,2.23%,(2.23%),773,/#E24A4A,Johnson & Johnson
9,9,HD,0,2,0,0,0,-1,0.2725117384190158,152.1500,$152.1500,2.2600,1.51%,(1.51%),"7,165",/#E24A4A,Procter & Gamble Co
10,11,IONQ,0,2,0,0,0,-1,0.26899929176501125,317.8700,$317.8700,11.0300,3.59%,(3.59%),"42,339",/#E24A4A,Meta Platforms Inc
11,118,SBUX,0,1,0,0,1,-1,0.26640839930939453,113.3600,,2.1200,1.91%,(1.91%),"11,019",,Starbucks Corporation
12,14,PG,0,2,0,0,0,-1,0.26207834489269133,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"119,310",/#3485FF,IONQ Inc
13,1,MSFT,0,2,0,0,0,-1,0.24112433175879266,"2,875.9300","$2,875.9300",25.5200,0.90%,(0.90%),"2,271",/#E24A4A,Alphabet Inc Class C
14,19,NKE,0,2,0,0,0,-1,0.1920885164490546,168.9100,$168.9100,-1.3600,-0.80%,(-0.80%),"4,118",/#3485FF,Nike Inc
15,16,ADBE,0,2,0,0,0,-1,0.147329349988937,205.8800,$205.8800,7.3900,3.72%,(3.72%),"17,300",/#E24A4A,Boeing Co
16,104,DIS,0,0,0,0,2,-1,0.11788248146898135,150.3700,,4.1500,2.84%,(2.84%),"18,311",,Walt Disney Co
17,5,NVDA,0,2,0,0,0,-1,0.10966797670573883,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"110,725",/#3485FF,"Advanced Micro Devices, Inc."
18,13,BAC,0,2,0,0,0,-1,0.09557288079772741,265.3300,$265.3300,-41.3900,-13.49%,(-13.49%),"29,805",/#3485FF,Moderna Inc
19,0,AAPL,0,2,0,0,0,-1,0.0851531374798316,139.0000,$139.0000,1.5200,1.11%,(1.11%),"1,107",/#E24A4A,Walmart Inc
20,116,TSM,0,1,0,0,1,-1,0.07431084096834968,119.1400,,-0.3300,-0.28%,(-0.28%),"22,268",,Taiwan Semiconductor Mfg. Co. Ltd.
21,15,MA,0,2,0,0,0,-1,0.025093393634085574,116.7800,$116.7800,12.1100,11.57%,(11.57%),"101,042",/#E24A4A,Rivian Automotive Inc
22,17,NFLX,0,2,0,0,0,-1,0.020472186437774993,326.1900,$326.1900,3.1800,0.98%,(0.98%),"46,988",/#E24A4A,Microsoft Corporation
23,18,PFE,0,2,0,0,0,-1,0.006532891184406905,415.7000,$415.7000,8.4500,2.07%,(2.07%),"1,705",/#E24A4A,Home Depot Inc
