,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,112,ABNB,0,0,0,0,1,-1,0.9376016126950095,180.8500,,14.1000,8.46%,(8.46%),"13,541",,Airbnb Inc
1,100,FB,0,0,0,0,1,-1,0.7649666905766942,317.8700,,11.0300,3.59%,(3.59%),"27,387",,Meta Platforms Inc
2,7,JPM,0,1,0,0,0,-1,0.6320721700148125,119.1400,$119.1400,-0.3300,-0.28%,(-0.28%),"19,386",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
3,9,HD,1,0,1,0,0,0,0.5127727183185256,326.1900,$326.1900,3.1800,0.98%,(0.98%),"35,785",/#E24A4A,Microsoft Corporation
4,8,V,0,1,0,0,0,-1,0.482997067382641,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"99,555",/#3485FF,IONQ Inc
5,0,AAPL,1,0,1,0,0,0,0.4777776336899922,113.3600,$113.3600,2.1200,1.91%,(1.91%),"8,945",/#E24A4A,Starbucks Corporation
6,18,PFE,0,1,0,0,0,-1,0.4484801950084158,123.6000,$123.6000,11.6400,10.40%,(10.40%),"391,303",/#E24A4A,Alibaba Group Holding Ltd - ADR
7,10,JNJ,0,1,0,0,0,-1,0.4435642405785377,612.6900,$612.6900,10.5600,1.75%,(1.75%),"4,147",/#E24A4A,Netflix Inc
8,12,WMT,0,1,0,0,0,-1,0.4328813530160431,160.1600,$160.1600,1.9300,1.22%,(1.22%),"1,880",/#E24A4A,JPMorgan Chase & Co.
9,13,BAC,1,0,1,0,0,0,0.4128729000440477,139.0000,$139.0000,1.5200,1.11%,(1.11%),"1,066",/#E24A4A,Walmart Inc
10,4,LCID,0,1,0,0,0,-1,0.2699431050481029,622.0400,$622.0400,5.5100,0.89%,(0.89%),"1,245",/#E24A4A,Adobe Inc
11,14,PG,0,1,0,0,0,-1,0.14538532428761847,150.3700,$150.3700,4.1500,2.84%,(2.84%),"15,818",/#E24A4A,Walt Disney Co
12,16,ADBE,0,1,0,0,0,-1,0.14504573147795888,300.3700,$300.3700,-6.5600,-2.14%,(-2.14%),"126,867",/#3485FF,NVIDIA Corporation
13,3,AMZN,0,1,0,0,0,-1,0.13289200614583074,333.3300,$333.3300,11.2800,3.50%,(3.50%),"2,740",/#E24A4A,Mastercard Inc
14,11,IONQ,0,1,0,0,0,-1,0.09933024190369895,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"88,728",/#3485FF,"Advanced Micro Devices, Inc."
15,6,XOM,0,1,0,0,0,-1,0.07394617431957129,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"4,663",/#E24A4A,"Amazon.com, Inc."
16,15,MA,0,1,0,0,0,-1,0.050784405263043154,113.2500,$113.2500,-0.5900,-0.52%,(-0.52%),"26,340",/#3485FF,Roblox Corp
17,2,GOOG,0,1,0,0,0,-1,0.035948466504628546,152.1500,$152.1500,2.2600,1.51%,(1.51%),"1,656",/#E24A4A,Procter & Gamble Co
18,19,NKE,0,1,0,0,0,-1,0.03555626276810981,202.6800,$202.6800,6.3800,3.25%,(3.25%),"5,111",/#E24A4A,Visa Inc
19,17,NFLX,0,1,0,0,0,-1,0.031018407608697323,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"296,607",/#3485FF,Lucid Group Inc
20,5,NVDA,0,1,0,0,0,-1,0.025900108206349796,147.5700,$147.5700,0.6800,0.46%,(0.46%),"7,972",/#E24A4A,Unity Software Inc
21,1,MSFT,0,1,0,0,0,-1,0.011699334972790531,44.1500,$44.1500,0.2800,0.64%,(0.64%),"9,499",/#E24A4A,Bank of America Corp
