,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,2,GOOG,1,2,1000,0,0,1,0.9936622721072089,44.7200,$44.7200,0.8400,1.91%,(1.91%),"454,589",/#E24A4A,Lucid Group Inc
1,12,WMT,1,2,200,0,0,2,0.984724999980575,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"49,805",/#3485FF,IONQ Inc
2,10,JNJ,1,2,0,300,0,2,0.9770225289981307,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"25,717",/#3485FF,NVIDIA Corporation
3,0,AAPL,2,1,200,0,0,2,0.9698016226466945,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),496,/#3485FF,"Amazon.com, Inc."
4,8,V,1,2,200,0,0,1,0.9669714794744746,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,470",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
5,5,NVDA,1,2,100,0,0,0,0.9412069800650074,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),360,/#3485FF,Walmart Inc
6,14,PG,1,2,100,0,0,1,0.9350661728323032,628.0800,$628.0800,2.5000,0.40%,(0.40%),"1,171",/#E24A4A,Netflix Inc
7,113,AMD,0,1,0,0,2,-1,0.8054476506933136,145.2400,,0.3900,0.27%,(0.27%),"10,491",,"Advanced Micro Devices, Inc."
8,116,TSM,0,0,0,0,3,-1,0.44521733305775385,121.8000,,-0.5200,-0.43%,(-0.43%),"1,313",,Taiwan Semiconductor Mfg. Co. Ltd.
9,112,ABNB,0,2,0,0,1,-1,0.41698459897736856,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
10,11,IONQ,0,3,0,0,0,-1,0.3415277248420736,153.3400,$153.3400,2.5800,1.71%,(1.71%),"3,983",/#E24A4A,Walt Disney Co
11,106,U,0,0,0,0,3,-1,0.2522777956511751,153.9400,,0.4400,0.29%,(0.29%),"3,258",,Unity Software Inc
12,3,AMZN,0,3,0,0,0,-1,0.1592758813039821,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),79,/#3485FF,Home Depot Inc
13,9,HD,0,3,0,0,0,-1,0.15845634546472276,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,562",/#E24A4A,"Advanced Micro Devices, Inc."
14,19,NKE,0,3,0,0,0,-1,0.15793031283725478,208.9900,$208.9900,1.6200,0.78%,(0.78%),725,/#E24A4A,Visa Inc
15,16,ADBE,0,3,0,0,0,-1,0.1286408734451751,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
16,13,BAC,0,3,0,0,0,-1,0.1123022105174882,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,287",/#E24A4A,Exxon Mobil Corp
17,17,NFLX,0,3,0,0,0,-1,0.1112013155828105,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
18,18,PFE,0,3,0,0,0,-1,0.10817926326000717,211.0300,$211.0300,2.1100,1.01%,(1.01%),"2,157",/#E24A4A,Boeing Co
19,15,MA,0,3,0,0,0,-1,0.07248507968112172,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
20,6,XOM,0,3,0,0,0,-1,0.03758967692644842,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"15,279",/#3485FF,Pfizer Inc.
21,7,JPM,0,3,0,0,0,-1,0.034204827037101676,342.3400,$342.3400,2.8300,0.83%,(0.83%),91,/#E24A4A,Mastercard Inc
22,1,MSFT,0,3,0,0,0,-1,0.033159019900439256,334.9700,$334.9700,0.0500,0.01%,(0.01%),"8,707",/#E24A4A,Microsoft Corporation
23,4,LCID,0,3,0,0,0,-1,0.024819801983119994,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
24,104,DIS,0,1,0,0,2,-1,0.021450816639214117,153.3400,,2.5800,1.71%,(1.71%),"3,549",,Walt Disney Co
25,100,FB,0,2,0,0,1,-1,0.017064567409805508,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
