,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,0,AAPL,1,0,200,0,0,0,0.9819902907482034,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),496,/#3485FF,"Amazon.com, Inc."
1,5,NVDA,1,0,100,0,0,0,0.9656578627416577,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),360,/#3485FF,Walmart Inc
2,100,FB,0,0,0,0,1,-1,0.9623033573810439,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
3,6,XOM,0,1,0,0,0,-1,0.7110593705075918,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"15,279",/#3485FF,Pfizer Inc.
4,2,GOOG,0,1,0,0,0,-1,0.5833276506775118,44.7200,$44.7200,0.8400,1.91%,(1.91%),"454,589",/#E24A4A,Lucid Group Inc
5,7,JPM,0,1,0,0,0,-1,0.575079751788012,342.3400,$342.3400,2.8300,0.83%,(0.83%),91,/#E24A4A,Mastercard Inc
6,1,MSFT,0,1,0,0,0,-1,0.558247299606971,334.9700,$334.9700,0.0500,0.01%,(0.01%),"8,707",/#E24A4A,Microsoft Corporation
7,9,HD,0,1,0,0,0,-1,0.4665799844809943,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,562",/#E24A4A,"Advanced Micro Devices, Inc."
8,17,NFLX,0,1,0,0,0,-1,0.42424383795967197,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
9,4,LCID,0,1,0,0,0,-1,0.40307671276440526,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
10,12,WMT,0,1,0,0,0,-1,0.3467744072789,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"49,805",/#3485FF,IONQ Inc
11,15,MA,0,1,0,0,0,-1,0.3286185844956961,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
12,19,NKE,0,1,0,0,0,-1,0.31056722143515947,208.9900,$208.9900,1.6200,0.78%,(0.78%),725,/#E24A4A,Visa Inc
13,10,JNJ,0,1,0,0,0,-1,0.2696255033748774,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"25,717",/#3485FF,NVIDIA Corporation
14,112,ABNB,0,0,0,0,1,-1,0.23673683485851865,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
15,18,PFE,0,1,0,0,0,-1,0.22670571292005842,211.0300,$211.0300,2.1100,1.01%,(1.01%),"2,157",/#E24A4A,Boeing Co
16,13,BAC,0,1,0,0,0,-1,0.2064339733539518,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,287",/#E24A4A,Exxon Mobil Corp
17,14,PG,0,1,0,0,0,-1,0.14226330294181821,628.0800,$628.0800,2.5000,0.40%,(0.40%),"1,171",/#E24A4A,Netflix Inc
18,3,AMZN,0,1,0,0,0,-1,0.13519330539473368,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),79,/#3485FF,Home Depot Inc
19,11,IONQ,0,1,0,0,0,-1,0.12143868450764096,153.3400,$153.3400,2.5800,1.71%,(1.71%),"3,983",/#E24A4A,Walt Disney Co
20,16,ADBE,0,1,0,0,0,-1,0.015383245009212562,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
21,8,V,0,1,0,0,0,-1,0.014147384161958812,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,470",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
