,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,1,MSFT,4,1,700,0,0,3,0.987314539910343,342.3400,$342.3400,2.8300,0.83%,(0.83%),111,/#E24A4A,Mastercard Inc
1,5,NVDA,3,3,350,0,0,4,0.9781417644674852,208.9900,$208.9900,1.6200,0.78%,(0.78%),742,/#E24A4A,Visa Inc
2,10,JNJ,1,4,500,0,0,3,0.9726042088622264,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
3,3,AMZN,2,3,200,0,0,4,0.9712735581815981,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"52,811",/#3485FF,IONQ Inc
4,16,ADBE,1,4,200,0,0,0,0.964253386897819,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"6,446",/#3485FF,Bank of America Corp
5,14,PG,2,3,100,0,0,2,0.955581284872278,124.7800,$124.7800,8.7900,7.58%,(7.58%),"10,796",/#E24A4A,Roblox Corp
6,115,BA,0,0,0,0,5,-1,0.9282294922516033,211.0300,,2.1100,1.01%,(1.01%),"1,827",,Boeing Co
7,4,LCID,1,4,100,0,0,3,0.912382513681595,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),389,/#3485FF,Walmart Inc
8,0,AAPL,2,3,0,0,0,4,0.3850712580673906,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),372,/#E24A4A,Alphabet Inc Class C
9,7,JPM,0,5,0,0,0,-1,0.367566948513715,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
10,106,U,0,2,0,0,3,-1,0.3340065004168963,153.9400,,0.4400,0.29%,(0.29%),"3,258",,Unity Software Inc
11,118,SBUX,0,0,0,0,5,-1,0.317943064556139,116.2500,,-0.0100,-0.01%,(-0.01%),"0,242",,Starbucks Corporation
12,8,V,0,5,0,0,0,-1,0.26408358596152537,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"26,788",/#3485FF,NVIDIA Corporation
13,11,IONQ,0,5,0,0,0,-1,0.24777467076930937,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,953",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
14,113,AMD,0,3,0,0,2,-1,0.22554694564634226,145.2400,,0.3900,0.27%,(0.27%),"10,491",,"Advanced Micro Devices, Inc."
15,6,XOM,1,4,0,0,0,4,0.19647066024551177,164.3400,$164.3400,0.9800,0.60%,(0.60%),568,/#E24A4A,Johnson & Johnson
16,2,GOOG,2,3,0,0,0,2,0.15979343938782442,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
17,9,HD,1,4,0,0,0,4,0.15117338462449229,175.0800,$175.0800,3.9000,2.28%,(2.28%),"120,934",/#E24A4A,Apple Inc
18,104,DIS,0,3,0,0,2,-1,0.13987100216593207,153.3400,,2.5800,1.71%,(1.71%),"3,549",,Walt Disney Co
19,116,TSM,0,2,0,0,3,-1,0.13383718873921716,121.8000,,-0.5200,-0.43%,(-0.43%),"1,313",,Taiwan Semiconductor Mfg. Co. Ltd.
20,15,MA,1,4,0,0,0,2,0.09003985117331569,153.9400,$153.9400,0.4400,0.29%,(0.29%),"3,950",/#E24A4A,Unity Software Inc
21,13,BAC,0,5,0,0,0,-1,0.06395602087007726,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,300",/#E24A4A,Exxon Mobil Corp
22,107,NKLA,0,1,0,0,4,-1,0.051975844769140696,10.3500,,0.0600,0.58%,(0.58%),"20,484",,Nikola Corporation
23,12,WMT,1,4,0,0,0,1,0.04905333472862203,334.9700,$334.9700,0.0500,0.01%,(0.01%),"10,254",/#E24A4A,Microsoft Corporation
24,17,NFLX,0,5,0,0,0,-1,0.048184712410735325,186.4900,$186.4900,3.3500,1.83%,(1.83%),"1,930",/#E24A4A,Airbnb Inc
25,18,PFE,0,5,0,0,0,-1,0.04814336315870505,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
26,100,FB,0,4,0,0,1,-1,0.04059191700108395,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
27,19,NKE,0,5,0,0,0,-1,0.03385556145701689,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,934",/#E24A4A,"Advanced Micro Devices, Inc."
28,112,ABNB,0,4,0,0,1,-1,0.006606811620620517,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
29,103,RBLX,0,1,0,0,4,-1,0.001496242992475163,124.7800,,8.7900,7.58%,(7.58%),"8,467",,Roblox Corp
