,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,4,LCID,1,3,1000,0,0,1,0.9942181191941447,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),417,/#3485FF,"Amazon.com, Inc."
1,3,AMZN,2,2,1050,0,0,2,0.990840890780516,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),210,/#E24A4A,Alphabet Inc Class C
2,14,PG,1,3,500,0,0,3,0.9801413910097977,330.5600,$330.5600,7.7500,2.40%,(2.40%),"5,739",/#E24A4A,Meta Platforms Inc
3,6,XOM,1,3,100,0,0,1,0.9478479170644638,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,076",/#E24A4A,Exxon Mobil Corp
4,1,MSFT,1,3,100,0,0,0,0.9298284149228787,44.7200,$44.7200,0.8400,1.91%,(1.91%),"349,871",/#E24A4A,Lucid Group Inc
5,2,GOOG,1,3,50,0,0,0,0.8545827016855772,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"20,462",/#3485FF,NVIDIA Corporation
6,17,NFLX,1,3,50,0,0,3,0.8542013803969699,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"12,654",/#3485FF,Pfizer Inc.
7,0,AAPL,1,3,50,0,0,0,0.8488083359795894,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),946,/#3485FF,JPMorgan Chase & Co.
8,7,JPM,1,3,50,0,0,2,0.761840846171543,175.0800,$175.0800,3.9000,2.28%,(2.28%),"67,938",/#E24A4A,Apple Inc
9,19,NKE,1,3,30,0,0,3,0.7492740118550354,153.9400,$153.9400,0.4400,0.29%,(0.29%),"1,909",/#E24A4A,Unity Software Inc
10,5,NVDA,1,3,10,0,0,1,0.6582907204820955,653.1000,$653.1000,3.1400,0.48%,(0.48%),109,/#E24A4A,Adobe Inc
11,106,U,0,0,0,0,4,-1,0.4805904019833514,153.9400,,0.4400,0.29%,(0.29%),"1,194",,Unity Software Inc
12,119,MRNA,0,1,0,0,3,-1,0.3080066343940269,283.4000,,1.0500,0.37%,(0.37%),"2,866",,Moderna Inc
13,100,FB,0,1,0,0,3,-1,0.16839426873568236,330.5600,,7.7500,2.40%,(2.40%),"4,923",,Meta Platforms Inc
14,9,HD,0,4,0,0,0,-1,0.1621798044548045,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),79,/#3485FF,Home Depot Inc
15,13,BAC,0,4,0,0,0,-1,0.1599402679902654,283.4000,$283.4000,1.0500,0.37%,(0.37%),"3,290",/#E24A4A,Moderna Inc
16,11,IONQ,0,4,0,0,0,-1,0.12109461566764244,153.3400,$153.3400,2.5800,1.71%,(1.71%),"3,423",/#E24A4A,Walt Disney Co
17,12,WMT,0,4,0,0,0,-1,0.07820408575463482,124.7800,$124.7800,8.7900,7.58%,(7.58%),"7,987",/#E24A4A,Roblox Corp
18,111,CEI,0,0,0,0,4,-1,0.07109612593105487,1.1600,,0.0400,3.57%,(3.57%),"17,233",,Camber Energy Inc
19,113,AMD,0,3,0,0,1,-1,0.07035173925484206,145.2400,,0.3900,0.27%,(0.27%),"5,542",,"Advanced Micro Devices, Inc."
20,8,V,0,4,0,0,0,-1,0.06503031424865251,164.3400,$164.3400,0.9800,0.60%,(0.60%),270,/#E24A4A,Johnson & Johnson
21,10,JNJ,0,4,0,0,0,-1,0.040177950308475055,334.9700,$334.9700,0.0500,0.01%,(0.01%),"6,884",/#E24A4A,Microsoft Corporation
22,116,TSM,0,2,0,0,2,-1,0.02945111396705384,121.8000,,-0.5200,-0.43%,(-0.43%),"0,955",,Taiwan Semiconductor Mfg. Co. Ltd.
23,18,PFE,0,4,0,0,0,-1,0.027532975574641714,86.0200,$86.0200,0.1900,0.22%,(0.22%),"1,042",/#E24A4A,"Micron Technology, Inc."
24,110,ASML,0,3,0,0,1,-1,0.02035274011400446,803.9200,,-2.0900,-0.26%,(-0.26%),"0,495",,ASML Holding NV
25,108,MU,0,2,0,0,2,-1,0.012794772919794396,86.0200,,0.1900,0.22%,(0.22%),"0,721",,"Micron Technology, Inc."
26,16,ADBE,0,4,0,0,0,-1,0.005572159305314799,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,019",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
27,15,MA,0,4,0,0,0,-1,0.002395969448872763,1.1600,$1.1600,0.0400,3.57%,(3.57%),"21,173",/#E24A4A,Camber Energy Inc
