,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,112,ABNB,0,0,0,0,4,-1,0.9610911545635673,186.4900,,3.3500,1.83%,(1.83%),"4,218,671",,Airbnb Inc
1,13,BAC,1,3,2,0,0,0,0.5680152672084628,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"11,705,673",/#3485FF,JPMorgan Chase & Co.
2,9,HD,1,3,0,1,0,2,0.5469231976957676,164.3400,$164.3400,0.9800,0.60%,(0.60%),"6,216,391",/#E24A4A,Johnson & Johnson
3,19,NKE,1,3,2,0,0,1,0.45985866209903525,145.2400,$145.2400,0.3900,0.27%,(0.27%),"40,977,478",/#E24A4A,"Advanced Micro Devices, Inc."
4,12,WMT,1,3,0,3,0,1,0.4546444093532113,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"50,560,328",/#3485FF,Bank of America Corp
5,114,BABA,0,1,0,0,3,-1,0.4267161790314875,125.0800,,-0.4900,-0.39%,(-0.39%),"22,275,034",,Alibaba Group Holding Ltd - ADR
6,5,NVDA,2,2,5,0,0,3,0.4092347361949765,152.4300,$152.4300,0.6800,0.45%,(0.45%),"8,329,342",/#E24A4A,Procter & Gamble Co
7,1,MSFT,1,3,2,0,0,2,0.39494239571986395,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),"5,806,963",/#3485FF,Starbucks Corporation
8,0,AAPL,1,3,0,2,0,0,0.34495844879300663,468.8600,$468.8600,4.1300,0.89%,(0.89%),"3,228,297",/#E24A4A,UnitedHealth Group Inc
9,3,AMZN,1,3,3,0,0,1,0.31747797785653303,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),"948,197",/#E24A4A,Alphabet Inc Class C
10,10,JNJ,1,3,0,3,0,3,0.2684337590288336,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),"2,262,683",/#3485FF,"Amazon.com, Inc."
11,102,RIVN,0,0,0,0,4,-1,0.25693700262057023,122.1200,,5.9400,5.11%,(5.11%),"12,815,992",,Rivian Automotive Inc
12,17,NFLX,0,4,0,0,0,-1,0.22164339853233295,124.7800,$124.7800,8.7900,7.58%,(7.58%),"18,413,298",/#E24A4A,Roblox Corp
13,11,IONQ,1,3,0,2,0,2,0.22021849087434456,334.9700,$334.9700,0.0500,0.01%,(0.01%),"24,760,988",/#E24A4A,Microsoft Corporation
14,4,LCID,1,3,0,0,0,3,0.18059467371771204,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
15,16,ADBE,0,4,0,0,0,-1,0.16836135130400742,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
16,113,AMD,0,3,0,0,1,-1,0.14292267152442517,145.2400,,0.3900,0.27%,(0.27%),"40,977,478",,"Advanced Micro Devices, Inc."
17,14,PG,0,4,0,0,0,-1,0.12301443611541778,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"47,555,145",/#3485FF,NVIDIA Corporation
18,18,PFE,0,4,0,0,0,-1,0.10033344439525889,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
19,103,RBLX,0,3,0,0,1,-1,0.05364241606613284,124.7800,,8.7900,7.58%,(7.58%),"18,413,298",,Roblox Corp
20,106,U,0,1,0,0,3,-1,0.040492587907791255,153.9400,,0.4400,0.29%,(0.29%),"4,894,760",,Unity Software Inc
21,8,V,0,4,0,0,0,-1,0.03662059172649033,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
22,6,XOM,0,4,0,0,0,-1,0.027293756999472955,44.7200,$44.7200,0.8400,1.91%,(1.91%),"50,135,877",/#E24A4A,Lucid Group Inc
23,7,JPM,0,4,0,0,0,-1,0.026648496795613062,153.9400,$153.9400,0.4400,0.29%,(0.29%),"4,894,760",/#E24A4A,Unity Software Inc
24,110,ASML,0,2,0,0,2,-1,0.02590116989984352,803.9200,,-2.0900,-0.26%,(-0.26%),"551,528",,ASML Holding NV
25,15,MA,0,4,0,0,0,-1,0.022882669105894777,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
26,2,GOOG,0,4,0,0,0,-1,0.01730698303221667,175.0800,$175.0800,3.9000,2.28%,(2.28%),"116,998,901",/#E24A4A,Apple Inc
27,100,FB,0,2,0,0,2,-1,0.017234741591044447,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
