,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,119,MRNA,1,1,11,0,4,-1,0.8454918562399589,283.4000,,1.0500,0.37%,(0.37%),"7,107,664",,Moderna Inc
1,105,PYPL,0,0,0,0,5,-1,0.7675466252548403,197.3500,,6.3300,3.31%,(3.31%),"14,433,205",,Paypal Holdings Inc
2,0,AAPL,5,0,2,3,0,4,0.4835905413894566,334.9700,$334.9700,0.0500,0.01%,(0.01%),"24,760,988",/#E24A4A,Microsoft Corporation
3,10,JNJ,2,3,0,1,0,2,0.443716752254581,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),"4,079,365",/#3485FF,Home Depot Inc
4,17,NFLX,2,3,2,0,0,2,0.4381975446565652,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),"948,197",/#E24A4A,Alphabet Inc Class C
5,118,SBUX,0,3,0,0,2,-1,0.3497017747647517,116.2500,,-0.0100,-0.01%,(-0.01%),"5,806,963",,Starbucks Corporation
6,7,JPM,1,4,0,1,0,2,0.3449265800686829,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
7,3,AMZN,1,4,0,1,0,1,0.3372766626459522,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"5,795,681",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
8,19,NKE,1,4,0,1,0,3,0.2826941119907826,653.1000,$653.1000,3.1400,0.48%,(0.48%),"2,416,232",/#E24A4A,Adobe Inc
9,5,NVDA,1,4,1,0,0,0,0.2671836475084821,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),"5,806,963",/#3485FF,Starbucks Corporation
10,112,ABNB,0,2,0,0,3,-1,0.2546773579714752,186.4900,,3.3500,1.83%,(1.83%),"4,218,671",,Airbnb Inc
11,107,NKLA,0,0,0,0,5,-1,0.25455208545592645,10.3500,,0.0600,0.58%,(0.58%),"6,110,440",,Nikola Corporation
12,12,WMT,0,5,0,0,0,-1,0.24674827156160245,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
13,11,IONQ,2,3,2,0,0,4,0.2381931288479311,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),"2,262,683",/#3485FF,"Amazon.com, Inc."
14,100,FB,0,4,0,0,1,-1,0.22059498103381897,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
15,1,MSFT,1,4,0,1,0,3,0.1689350649260198,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"50,560,328",/#3485FF,Bank of America Corp
16,8,V,0,5,0,0,0,-1,0.15113761033799314,125.0800,$125.0800,-0.4900,-0.39%,(-0.39%),"22,275,034",/#3485FF,Alibaba Group Holding Ltd - ADR
17,18,PFE,0,5,0,0,0,-1,0.1491616050719981,342.3400,$342.3400,2.8300,0.83%,(0.83%),"4,226,942",/#E24A4A,Mastercard Inc
18,16,ADBE,1,4,0,0,0,1,0.1419299856887832,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
19,106,U,0,4,0,0,1,-1,0.13029599543738096,153.9400,,0.4400,0.29%,(0.29%),"4,894,760",,Unity Software Inc
20,104,DIS,0,3,0,0,3,-1,0.09328860263639481,153.3400,,2.5800,1.71%,(1.71%),"12,886,261",,Walt Disney Co
21,4,LCID,0,5,0,0,0,-1,0.08628587395632271,197.3500,$197.3500,6.3300,3.31%,(3.31%),"14,433,205",/#E24A4A,Paypal Holdings Inc
22,2,GOOG,1,4,1,0,0,4,0.08247138172721254,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"37,429,199",/#3485FF,Pfizer Inc.
23,9,HD,0,5,0,0,0,-1,0.078688880612795,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
24,6,XOM,1,4,0,0,0,4,0.07794530434269888,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"47,555,145",/#3485FF,NVIDIA Corporation
25,14,PG,0,5,0,0,0,-1,0.052306040905773135,44.7200,$44.7200,0.8400,1.91%,(1.91%),"50,135,877",/#E24A4A,Lucid Group Inc
26,114,BABA,0,1,0,0,4,-1,0.05141572228746748,125.0800,,-0.4900,-0.39%,(-0.39%),"22,275,034",,Alibaba Group Holding Ltd - ADR
27,13,BAC,0,5,0,0,0,-1,0.007143752330253236,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
28,15,MA,0,5,0,0,0,-1,0.00607748935898058,283.4000,$283.4000,1.0500,0.37%,(0.37%),"7,107,664",/#E24A4A,Moderna Inc
29,116,TSM,0,2,0,0,3,-1,0.0012808661248023272,121.8000,,-0.5200,-0.43%,(-0.43%),"5,795,681",,Taiwan Semiconductor Mfg. Co. Ltd.
