,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,0,AAPL,2,0,1,1,0,1,0.8538466902176464,113.3600,$113.3600,2.1200,1.91%,(1.91%),"8,945",/#E24A4A,Starbucks Corporation
1,1,MSFT,1,1,1,0,0,1,0.5578412908880542,44.1500,$44.1500,0.2800,0.64%,(0.64%),"9,499",/#E24A4A,Bank of America Corp
2,9,HD,1,1,1,0,0,0,0.46344104768935657,326.1900,$326.1900,3.1800,0.98%,(0.98%),"35,785",/#E24A4A,Microsoft Corporation
3,112,ABNB,0,1,0,0,1,-1,0.456830489013745,180.8500,,14.1000,8.46%,(8.46%),"13,541",,Airbnb Inc
4,14,PG,0,2,0,0,0,-1,0.4465078955519867,150.3700,$150.3700,4.1500,2.84%,(2.84%),"15,818",/#E24A4A,Walt Disney Co
5,13,BAC,1,1,1,0,0,0,0.37642208378844766,139.0000,$139.0000,1.5200,1.11%,(1.11%),"1,066",/#E24A4A,Walmart Inc
6,2,GOOG,0,2,0,0,0,-1,0.34328846677321706,152.1500,$152.1500,2.2600,1.51%,(1.51%),"1,656",/#E24A4A,Procter & Gamble Co
7,19,NKE,0,2,0,0,0,-1,0.3382176565231509,202.6800,$202.6800,6.3800,3.25%,(3.25%),"5,111",/#E24A4A,Visa Inc
8,100,FB,0,1,0,0,1,-1,0.3223889540433396,317.8700,,11.0300,3.59%,(3.59%),"27,387",,Meta Platforms Inc
9,18,PFE,0,2,0,0,0,-1,0.31799670441373207,123.6000,$123.6000,11.6400,10.40%,(10.40%),"391,303",/#E24A4A,Alibaba Group Holding Ltd - ADR
10,10,JNJ,0,2,0,0,0,-1,0.22863391735767674,612.6900,$612.6900,10.5600,1.75%,(1.75%),"4,147",/#E24A4A,Netflix Inc
11,6,XOM,1,1,1,0,0,1,0.2078910211419182,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"4,663",/#E24A4A,"Amazon.com, Inc."
12,8,V,0,2,0,0,0,-1,0.143064277218217,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"99,555",/#3485FF,IONQ Inc
13,11,IONQ,0,2,0,0,0,-1,0.12193415895738699,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"88,728",/#3485FF,"Advanced Micro Devices, Inc."
14,17,NFLX,1,1,0,0,0,1,0.09435155569983396,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"296,607",/#3485FF,Lucid Group Inc
15,7,JPM,0,2,0,0,0,-1,0.08044818924069058,119.1400,$119.1400,-0.3300,-0.28%,(-0.28%),"19,386",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
16,5,NVDA,0,2,0,0,0,-1,0.07979304165579625,147.5700,$147.5700,0.6800,0.46%,(0.46%),"7,972",/#E24A4A,Unity Software Inc
17,116,TSM,0,0,0,0,2,-1,0.07653394554774423,119.1400,,-0.3300,-0.28%,(-0.28%),"18,701",,Taiwan Semiconductor Mfg. Co. Ltd.
18,104,DIS,0,0,0,0,2,-1,0.0657386299712956,150.3700,,4.1500,2.84%,(2.84%),"15,663",,Walt Disney Co
19,15,MA,0,2,0,0,0,-1,0.05703941086365829,113.2500,$113.2500,-0.5900,-0.52%,(-0.52%),"26,340",/#3485FF,Roblox Corp
20,16,ADBE,0,2,0,0,0,-1,0.02195509095860503,300.3700,$300.3700,-6.5600,-2.14%,(-2.14%),"126,867",/#3485FF,NVIDIA Corporation
21,3,AMZN,0,2,0,0,0,-1,0.015680473880474017,333.3300,$333.3300,11.2800,3.50%,(3.50%),"2,740",/#E24A4A,Mastercard Inc
22,4,LCID,0,2,0,0,0,-1,0.01409927856914651,622.0400,$622.0400,5.5100,0.89%,(0.89%),"1,245",/#E24A4A,Adobe Inc
23,12,WMT,0,2,0,0,0,-1,0.005534520630999818,160.1600,$160.1600,1.9300,1.22%,(1.22%),"1,880",/#E24A4A,JPMorgan Chase & Co.
