,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,1,MSFT,4,0,700,0,0,3,0.988574119531073,342.3400,$342.3400,2.8300,0.83%,(0.83%),111,/#E24A4A,Mastercard Inc
1,10,JNJ,1,3,500,0,0,3,0.9838128802342796,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
2,4,LCID,1,3,100,0,0,3,0.9518404071772161,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),389,/#3485FF,Walmart Inc
3,5,NVDA,1,3,200,0,0,2,0.941848667002085,208.9900,$208.9900,1.6200,0.78%,(0.78%),742,/#E24A4A,Visa Inc
4,14,PG,2,2,100,0,0,2,0.9199740994052718,124.7800,$124.7800,8.7900,7.58%,(7.58%),"10,796",/#E24A4A,Roblox Corp
5,16,ADBE,1,3,200,0,0,0,0.9167777697669546,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"6,446",/#3485FF,Bank of America Corp
6,106,U,0,1,0,0,3,-1,0.5158906074073158,153.9400,,0.4400,0.29%,(0.29%),"3,258",,Unity Software Inc
7,107,NKLA,0,0,0,0,4,-1,0.45065773656297986,10.3500,,0.0600,0.58%,(0.58%),"20,484",,Nikola Corporation
8,2,GOOG,2,2,0,0,0,2,0.40586132137952236,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
9,112,ABNB,0,3,0,0,1,-1,0.2899086369659302,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
10,103,RBLX,0,0,0,0,4,-1,0.2670453282330297,124.7800,,8.7900,7.58%,(7.58%),"8,467",,Roblox Corp
11,12,WMT,1,3,0,0,0,1,0.22240305409298455,334.9700,$334.9700,0.0500,0.01%,(0.01%),"10,254",/#E24A4A,Microsoft Corporation
12,15,MA,1,3,0,0,0,2,0.17258254991878924,153.9400,$153.9400,0.4400,0.29%,(0.29%),"3,950",/#E24A4A,Unity Software Inc
13,18,PFE,0,4,0,0,0,-1,0.17171876577905035,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
14,104,DIS,0,2,0,0,2,-1,0.147628769535097,153.3400,,2.5800,1.71%,(1.71%),"3,549",,Walt Disney Co
15,113,AMD,0,2,0,0,2,-1,0.1392140126919309,145.2400,,0.3900,0.27%,(0.27%),"10,491",,"Advanced Micro Devices, Inc."
16,116,TSM,0,1,0,0,3,-1,0.12778355272598568,121.8000,,-0.5200,-0.43%,(-0.43%),"1,313",,Taiwan Semiconductor Mfg. Co. Ltd.
17,13,BAC,0,4,0,0,0,-1,0.08604652502368833,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,300",/#E24A4A,Exxon Mobil Corp
18,3,AMZN,1,3,0,0,0,0,0.07213387680739781,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"52,811",/#3485FF,IONQ Inc
19,0,AAPL,1,3,0,0,0,2,0.07080450819875057,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),372,/#E24A4A,Alphabet Inc Class C
20,11,IONQ,0,4,0,0,0,-1,0.057552485269044676,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,953",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
21,100,FB,0,3,0,0,1,-1,0.0572995356102807,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
22,17,NFLX,0,4,0,0,0,-1,0.05176289533720212,186.4900,$186.4900,3.3500,1.83%,(1.83%),"1,930",/#E24A4A,Airbnb Inc
23,6,XOM,0,4,0,0,0,-1,0.035307600852046345,164.3400,$164.3400,0.9800,0.60%,(0.60%),568,/#E24A4A,Johnson & Johnson
24,9,HD,0,4,0,0,0,-1,0.02798119467586364,175.0800,$175.0800,3.9000,2.28%,(2.28%),"120,934",/#E24A4A,Apple Inc
25,7,JPM,0,4,0,0,0,-1,0.02733761553032081,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
26,19,NKE,0,4,0,0,0,-1,0.0253251702459544,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,934",/#E24A4A,"Advanced Micro Devices, Inc."
27,8,V,0,4,0,0,0,-1,0.009159246515952875,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"26,788",/#3485FF,NVIDIA Corporation
