,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,16,ADBE,1,0,300,0,0,0,0.9916087189989813,153.9400,$153.9400,0.4400,0.29%,(0.29%),"1,831",/#E24A4A,Unity Software Inc
1,10,JNJ,1,0,50,0,0,0,0.9883599533801424,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"12,348",/#3485FF,Pfizer Inc.
2,110,ASML,0,0,0,0,1,-1,0.8618550734159096,803.9200,,-2.0900,-0.26%,(-0.26%),"0,495",,ASML Holding NV
3,113,AMD,0,0,0,0,1,-1,0.4747325524143824,145.2400,,0.3900,0.27%,(0.27%),"5,542",,"Advanced Micro Devices, Inc."
4,13,BAC,0,1,0,0,0,-1,0.45337507381933373,164.3400,$164.3400,0.9800,0.60%,(0.60%),270,/#E24A4A,Johnson & Johnson
5,7,JPM,0,1,0,0,0,-1,0.44741378052468816,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),306,/#3485FF,Walmart Inc
6,4,LCID,0,1,0,0,0,-1,0.40468596407695234,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,076",/#E24A4A,Exxon Mobil Corp
7,14,PG,0,1,0,0,0,-1,0.38999651738800484,175.0800,$175.0800,3.9000,2.28%,(2.28%),"51,517",/#E24A4A,Apple Inc
8,9,HD,0,1,0,0,0,-1,0.3177276447449713,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),210,/#E24A4A,Alphabet Inc Class C
9,19,NKE,0,1,0,0,0,-1,0.29853648489153595,152.4300,$152.4300,0.6800,0.45%,(0.45%),35,/#E24A4A,Procter & Gamble Co
10,18,PFE,0,1,0,0,0,-1,0.2654757106081928,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"17,815",/#3485FF,NVIDIA Corporation
11,17,NFLX,0,1,0,0,0,-1,0.2641033284853491,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),979,/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
12,8,V,0,1,0,0,0,-1,0.26293555508019745,342.3400,$342.3400,2.8300,0.83%,(0.83%),85,/#E24A4A,Mastercard Inc
13,12,WMT,0,1,0,0,0,-1,0.22028522371639087,153.3400,$153.3400,2.5800,1.71%,(1.71%),"3,113",/#E24A4A,Walt Disney Co
14,15,MA,0,1,0,0,0,-1,0.1734971192795007,334.9700,$334.9700,0.0500,0.01%,(0.01%),"6,141",/#E24A4A,Microsoft Corporation
15,6,XOM,0,1,0,0,0,-1,0.16977980995693234,124.7800,$124.7800,8.7900,7.58%,(7.58%),"5,893",/#E24A4A,Roblox Corp
16,11,IONQ,0,1,0,0,0,-1,0.16585998257367132,653.1000,$653.1000,3.1400,0.48%,(0.48%),109,/#E24A4A,Adobe Inc
17,2,GOOG,0,1,0,0,0,-1,0.13986063767613108,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),187,/#3485FF,Nike Inc
18,5,NVDA,0,1,0,0,0,-1,0.06631001326030823,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"25,869",/#3485FF,IONQ Inc
19,3,AMZN,0,1,0,0,0,-1,0.044331929021128764,628.0800,$628.0800,2.5000,0.40%,(0.40%),876,/#E24A4A,Netflix Inc
20,1,MSFT,0,1,0,0,0,-1,0.034828370740317,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),945,/#3485FF,JPMorgan Chase & Co.
21,0,AAPL,0,1,0,0,0,-1,0.008600463419331371,330.5600,$330.5600,7.7500,2.40%,(2.40%),"5,236",/#E24A4A,Meta Platforms Inc
