,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,1,MSFT,2,0,500,0,0,1,0.9926901473847921,342.3400,$342.3400,2.8300,0.83%,(0.83%),111,/#E24A4A,Mastercard Inc
1,16,ADBE,1,1,200,0,0,0,0.9809796433918887,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"6,446",/#3485FF,Bank of America Corp
2,104,DIS,0,0,0,0,2,-1,0.881059123697078,153.3400,,2.5800,1.71%,(1.71%),"3,549",,Walt Disney Co
3,3,AMZN,1,1,0,0,0,0,0.5730689687713426,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"52,811",/#3485FF,IONQ Inc
4,19,NKE,0,2,0,0,0,-1,0.5110137523389859,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,934",/#E24A4A,"Advanced Micro Devices, Inc."
5,113,AMD,0,0,0,0,2,-1,0.47552415600757586,145.2400,,0.3900,0.27%,(0.27%),"10,491",,"Advanced Micro Devices, Inc."
6,12,WMT,1,1,0,0,0,1,0.42380810305758465,334.9700,$334.9700,0.0500,0.01%,(0.01%),"10,254",/#E24A4A,Microsoft Corporation
7,100,FB,0,1,0,0,1,-1,0.4147535030104933,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
8,15,MA,0,2,0,0,0,-1,0.3458913945386072,153.9400,$153.9400,0.4400,0.29%,(0.29%),"3,950",/#E24A4A,Unity Software Inc
9,17,NFLX,0,2,0,0,0,-1,0.28638861707803515,186.4900,$186.4900,3.3500,1.83%,(1.83%),"1,930",/#E24A4A,Airbnb Inc
10,2,GOOG,1,1,0,0,0,0,0.27955306713418127,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
11,7,JPM,0,2,0,0,0,-1,0.25415122264582485,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
12,13,BAC,0,2,0,0,0,-1,0.2463283267117564,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,300",/#E24A4A,Exxon Mobil Corp
13,9,HD,0,2,0,0,0,-1,0.24440590155975717,175.0800,$175.0800,3.9000,2.28%,(2.28%),"120,934",/#E24A4A,Apple Inc
14,5,NVDA,0,2,0,0,0,-1,0.21651169929848038,208.9900,$208.9900,1.6200,0.78%,(0.78%),742,/#E24A4A,Visa Inc
15,0,AAPL,0,2,0,0,0,-1,0.21115251394237783,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),372,/#E24A4A,Alphabet Inc Class C
16,14,PG,1,1,0,0,0,1,0.18757307656760544,124.7800,$124.7800,8.7900,7.58%,(7.58%),"10,796",/#E24A4A,Roblox Corp
17,6,XOM,0,2,0,0,0,-1,0.15862591790235048,164.3400,$164.3400,0.9800,0.60%,(0.60%),568,/#E24A4A,Johnson & Johnson
18,10,JNJ,0,2,0,0,0,-1,0.10725359794994095,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
19,8,V,0,2,0,0,0,-1,0.07977191447403874,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"26,788",/#3485FF,NVIDIA Corporation
20,11,IONQ,0,2,0,0,0,-1,0.047667374630499325,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,953",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
21,4,LCID,0,2,0,0,0,-1,0.032185441034186836,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),389,/#3485FF,Walmart Inc
22,112,ABNB,0,1,0,0,1,-1,0.02421497029540349,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
23,18,PFE,0,2,0,0,0,-1,0.0019527321507583747,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
