,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,3,AMZN,1,0,2,0,0,0,0.7879042960341289,61.5800,$61.5800,0.7000,1.15%,(1.15%),"2,541",/#E24A4A,Exxon Mobil Corp
1,0,AAPL,0,1,0,0,0,-1,0.6432689791524698,139.0000,$139.0000,1.5200,1.11%,(1.11%),"1,107",/#E24A4A,Walmart Inc
2,116,TSM,0,0,0,0,1,-1,0.6052806693104139,119.1400,,-0.3300,-0.28%,(-0.28%),"22,268",,Taiwan Semiconductor Mfg. Co. Ltd.
3,9,HD,0,1,0,0,0,-1,0.4767165531279252,152.1500,$152.1500,2.2600,1.51%,(1.51%),"7,165",/#E24A4A,Procter & Gamble Co
4,12,WMT,0,1,0,0,0,-1,0.4630246742521189,622.0400,$622.0400,5.5100,0.89%,(0.89%),"1,933",/#E24A4A,Adobe Inc
5,4,LCID,0,1,0,0,0,-1,0.41399210887693166,162.9400,$162.9400,3.5600,2.23%,(2.23%),773,/#E24A4A,Johnson & Johnson
6,17,NFLX,0,1,0,0,0,-1,0.4044987161894734,326.1900,$326.1900,3.1800,0.98%,(0.98%),"46,988",/#E24A4A,Microsoft Corporation
7,2,GOOG,0,1,0,0,0,-1,0.38730294125751624,612.6900,$612.6900,10.5600,1.75%,(1.75%),"5,328",/#E24A4A,Netflix Inc
8,15,MA,0,1,0,0,0,-1,0.3677127773220612,116.7800,$116.7800,12.1100,11.57%,(11.57%),"101,042",/#E24A4A,Rivian Automotive Inc
9,6,XOM,0,1,0,0,0,-1,0.3592722861239372,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"6,722",/#E24A4A,"Amazon.com, Inc."
10,14,PG,0,1,0,0,0,-1,0.32601158141419306,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"119,310",/#3485FF,IONQ Inc
11,10,JNJ,0,1,0,0,0,-1,0.31785795214487456,147.5700,$147.5700,0.6800,0.46%,(0.46%),"12,256",/#E24A4A,Unity Software Inc
12,18,PFE,0,1,0,0,0,-1,0.3030947807032958,415.7000,$415.7000,8.4500,2.07%,(2.07%),"1,705",/#E24A4A,Home Depot Inc
13,7,JPM,0,1,0,0,0,-1,0.2584339293974079,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"336,466",/#3485FF,Lucid Group Inc
14,8,V,0,1,0,0,0,-1,0.23126816632539213,51.4800,$51.4800,-2.7800,-5.12%,(-5.12%),"48,289",/#3485FF,Pfizer Inc.
15,19,NKE,0,1,0,0,0,-1,0.1760199549045087,168.9100,$168.9100,-1.3600,-0.80%,(-0.80%),"4,118",/#3485FF,Nike Inc
16,16,ADBE,0,1,0,0,0,-1,0.1661553436505526,205.8800,$205.8800,7.3900,3.72%,(3.72%),"17,300",/#E24A4A,Boeing Co
17,5,NVDA,0,1,0,0,0,-1,0.1320987581042054,139.0600,$139.0600,-4.9500,-3.44%,(-3.44%),"110,725",/#3485FF,"Advanced Micro Devices, Inc."
18,118,SBUX,0,0,0,0,1,-1,0.1161585938307585,113.3600,,2.1200,1.91%,(1.91%),"11,019",,Starbucks Corporation
19,1,MSFT,0,1,0,0,0,-1,0.10095345512212649,"2,875.9300","$2,875.9300",25.5200,0.90%,(0.90%),"2,271",/#E24A4A,Alphabet Inc Class C
20,13,BAC,0,1,0,0,0,-1,0.0704318196257802,265.3300,$265.3300,-41.3900,-13.49%,(-13.49%),"29,805",/#3485FF,Moderna Inc
21,11,IONQ,0,1,0,0,0,-1,0.004796574572702378,317.8700,$317.8700,11.0300,3.59%,(3.59%),"42,339",/#E24A4A,Meta Platforms Inc
