,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,106,U,0,0,0,0,3,-1,0.8141818843942444,153.9400,,0.4400,0.29%,(0.29%),"4,894,760",,Unity Software Inc
1,3,AMZN,1,2,3,0,0,1,0.6717725255122455,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),"948,197",/#E24A4A,Alphabet Inc Class C
2,11,IONQ,1,2,0,2,0,2,0.6561583897902878,334.9700,$334.9700,0.0500,0.01%,(0.01%),"24,760,988",/#E24A4A,Microsoft Corporation
3,12,WMT,1,2,0,3,0,1,0.5348286549290314,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"50,560,328",/#3485FF,Bank of America Corp
4,1,MSFT,1,2,2,0,0,2,0.5077837429291824,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),"5,806,963",/#3485FF,Starbucks Corporation
5,5,NVDA,1,2,3,0,0,0,0.42260554026409103,152.4300,$152.4300,0.6800,0.45%,(0.45%),"8,329,342",/#E24A4A,Procter & Gamble Co
6,113,AMD,0,2,0,0,1,-1,0.40317953644241544,145.2400,,0.3900,0.27%,(0.27%),"40,977,478",,"Advanced Micro Devices, Inc."
7,13,BAC,1,2,2,0,0,0,0.39889207726925735,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"11,705,673",/#3485FF,JPMorgan Chase & Co.
8,100,FB,0,1,0,0,2,-1,0.3941705684301764,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
9,0,AAPL,1,2,0,2,0,0,0.3375950445303717,468.8600,$468.8600,4.1300,0.89%,(0.89%),"3,228,297",/#E24A4A,UnitedHealth Group Inc
10,103,RBLX,0,2,0,0,1,-1,0.31363672367106515,124.7800,,8.7900,7.58%,(7.58%),"18,413,298",,Roblox Corp
11,2,GOOG,0,3,0,0,0,-1,0.2599408750883156,175.0800,$175.0800,3.9000,2.28%,(2.28%),"116,998,901",/#E24A4A,Apple Inc
12,114,BABA,0,0,0,0,3,-1,0.2510708204360107,125.0800,,-0.4900,-0.39%,(-0.39%),"22,275,034",,Alibaba Group Holding Ltd - ADR
13,4,LCID,0,3,0,0,0,-1,0.24343127852065163,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
14,18,PFE,0,3,0,0,0,-1,0.2400609258908272,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
15,15,MA,0,3,0,0,0,-1,0.22775637112484948,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
16,9,HD,1,2,0,1,0,2,0.21297482634411158,164.3400,$164.3400,0.9800,0.60%,(0.60%),"6,216,391",/#E24A4A,Johnson & Johnson
17,16,ADBE,0,3,0,0,0,-1,0.12781127707254716,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
18,19,NKE,1,2,2,0,0,1,0.11560907054352765,145.2400,$145.2400,0.3900,0.27%,(0.27%),"40,977,478",/#E24A4A,"Advanced Micro Devices, Inc."
19,7,JPM,0,3,0,0,0,-1,0.10697536568208785,153.9400,$153.9400,0.4400,0.29%,(0.29%),"4,894,760",/#E24A4A,Unity Software Inc
20,110,ASML,0,1,0,0,2,-1,0.1056386399996915,803.9200,,-2.0900,-0.26%,(-0.26%),"551,528",,ASML Holding NV
21,14,PG,0,3,0,0,0,-1,0.09254296165581885,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"47,555,145",/#3485FF,NVIDIA Corporation
22,17,NFLX,0,3,0,0,0,-1,0.06951185544074563,124.7800,$124.7800,8.7900,7.58%,(7.58%),"18,413,298",/#E24A4A,Roblox Corp
23,6,XOM,0,3,0,0,0,-1,0.032054057453431976,44.7200,$44.7200,0.8400,1.91%,(1.91%),"50,135,877",/#E24A4A,Lucid Group Inc
24,8,V,0,3,0,0,0,-1,0.026735192923806727,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
25,10,JNJ,0,3,0,0,0,-1,0.00030397975969008814,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),"2,262,683",/#3485FF,"Amazon.com, Inc."
