,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,119,MRNA,1,0,11,0,4,-1,0.8800140867588014,283.4000,,1.0500,0.37%,(0.37%),"7,107,664",,Moderna Inc
1,0,AAPL,4,0,1,3,0,3,0.7364174697459864,334.9700,$334.9700,0.0500,0.01%,(0.01%),"24,760,988",/#E24A4A,Microsoft Corporation
2,114,BABA,0,0,0,0,4,-1,0.7121792219756977,125.0800,,-0.4900,-0.39%,(-0.39%),"22,275,034",,Alibaba Group Holding Ltd - ADR
3,17,NFLX,2,2,2,0,0,2,0.5237056458785303,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),"948,197",/#E24A4A,Alphabet Inc Class C
4,11,IONQ,1,3,1,0,0,3,0.41615188144848125,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),"2,262,683",/#3485FF,"Amazon.com, Inc."
5,118,SBUX,0,2,0,0,2,-1,0.3209253337567496,116.2500,,-0.0100,-0.01%,(-0.01%),"5,806,963",,Starbucks Corporation
6,112,ABNB,0,1,0,0,3,-1,0.3172362768304397,186.4900,,3.3500,1.83%,(1.83%),"4,218,671",,Airbnb Inc
7,10,JNJ,2,2,0,1,0,2,0.31404571828210415,411.2500,$411.2500,-4.7100,-1.13%,(-1.13%),"4,079,365",/#3485FF,Home Depot Inc
8,19,NKE,1,3,0,1,0,3,0.2972763697817764,653.1000,$653.1000,3.1400,0.48%,(0.48%),"2,416,232",/#E24A4A,Adobe Inc
9,9,HD,0,4,0,0,0,-1,0.28379938081979195,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
10,16,ADBE,1,3,0,0,0,1,0.2548709756214612,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
11,5,NVDA,1,3,1,0,0,0,0.25337003541554765,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),"5,806,963",/#3485FF,Starbucks Corporation
12,3,AMZN,1,3,0,1,0,1,0.2156938397401926,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"5,795,681",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
13,116,TSM,0,1,0,0,3,-1,0.19339458875414153,121.8000,,-0.5200,-0.43%,(-0.43%),"5,795,681",,Taiwan Semiconductor Mfg. Co. Ltd.
14,7,JPM,1,3,0,1,0,2,0.19009827095523027,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
15,1,MSFT,1,3,0,1,0,3,0.12122054355447512,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"50,560,328",/#3485FF,Bank of America Corp
16,14,PG,0,4,0,0,0,-1,0.11712651715966373,44.7200,$44.7200,0.8400,1.91%,(1.91%),"50,135,877",/#E24A4A,Lucid Group Inc
17,2,GOOG,0,4,0,0,0,-1,0.11655304264455928,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"37,429,199",/#3485FF,Pfizer Inc.
18,4,LCID,0,4,0,0,0,-1,0.1136233338986911,197.3500,$197.3500,6.3300,3.31%,(3.31%),"14,433,205",/#E24A4A,Paypal Holdings Inc
19,18,PFE,0,4,0,0,0,-1,0.0951273461355971,342.3400,$342.3400,2.8300,0.83%,(0.83%),"4,226,942",/#E24A4A,Mastercard Inc
20,100,FB,0,3,0,0,1,-1,0.0888394336997031,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
21,106,U,0,3,0,0,1,-1,0.08609682091928479,153.9400,,0.4400,0.29%,(0.29%),"4,894,760",,Unity Software Inc
22,104,DIS,0,2,0,0,3,-1,0.08445427873254095,153.3400,,2.5800,1.71%,(1.71%),"12,886,261",,Walt Disney Co
23,12,WMT,0,4,0,0,0,-1,0.06545458121188508,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
24,13,BAC,0,4,0,0,0,-1,0.04929635915329817,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
25,6,XOM,0,4,0,0,0,-1,0.015541226445519613,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"47,555,145",/#3485FF,NVIDIA Corporation
26,8,V,0,4,0,0,0,-1,0.00926231723633201,125.0800,$125.0800,-0.4900,-0.39%,(-0.39%),"22,275,034",/#3485FF,Alibaba Group Holding Ltd - ADR
27,15,MA,0,4,0,0,0,-1,0.009121812608196314,283.4000,$283.4000,1.0500,0.37%,(0.37%),"7,107,664",/#E24A4A,Moderna Inc
