,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,119,MRNA,1,1,11,0,4,-1,0.9056678318777469,283.4000,,1.0500,0.37%,(0.37%),"7,107,664",,Moderna Inc
1,105,PYPL,0,0,0,0,5,-1,0.8152887636659303,197.3500,,6.3300,3.31%,(3.31%),"14,433,205",,Paypal Holdings Inc
2,0,AAPL,4,1,3,1,0,3,0.6073871903769605,283.4000,$283.4000,1.0500,0.37%,(0.37%),"7,107,664",/#E24A4A,Moderna Inc
3,114,BABA,0,1,0,0,4,-1,0.41345738988786246,125.0800,,-0.4900,-0.39%,(-0.39%),"22,275,034",,Alibaba Group Holding Ltd - ADR
4,12,WMT,3,2,1,1,0,4,0.39633053942917185,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),"11,498,754",/#3485FF,Walmart Inc
5,5,NVDA,3,2,2,1,0,4,0.38730556497131546,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),"5,806,963",/#3485FF,Starbucks Corporation
6,3,AMZN,1,4,0,1,0,2,0.35519144021936255,164.3400,$164.3400,0.9800,0.60%,(0.60%),"6,216,391",/#E24A4A,Johnson & Johnson
7,104,DIS,0,3,0,0,2,-1,0.324736842971152,153.3400,,2.5800,1.71%,(1.71%),"12,886,261",,Walt Disney Co
8,107,NKLA,0,0,0,0,5,-1,0.2931416636024311,10.3500,,0.0600,0.58%,(0.58%),"6,110,440",,Nikola Corporation
9,15,MA,2,3,0,2,0,2,0.2550743271397841,334.9700,$334.9700,0.0500,0.01%,(0.01%),"24,760,988",/#E24A4A,Microsoft Corporation
10,17,NFLX,1,4,0,0,0,3,0.25323924230906913,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"37,429,199",/#3485FF,Pfizer Inc.
11,11,IONQ,1,4,0,1,0,4,0.24985537937263097,10.3500,$10.3500,0.0600,0.58%,(0.58%),"6,110,440",/#E24A4A,Nikola Corporation
12,1,MSFT,2,3,1,1,0,4,0.20880812795133227,197.3500,$197.3500,6.3300,3.31%,(3.31%),"14,433,205",/#E24A4A,Paypal Holdings Inc
13,7,JPM,1,4,0,1,0,3,0.20814778107627674,"3,523.1600","$3,523.1600",-0.1300,0.00%,(0.00%),"2,262,683",/#3485FF,"Amazon.com, Inc."
14,112,ABNB,0,2,0,0,3,-1,0.20509956591639483,186.4900,,3.3500,1.83%,(1.83%),"4,218,671",,Airbnb Inc
15,10,JNJ,0,5,0,0,0,-1,0.19738728884047274,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
16,116,TSM,0,2,0,0,3,-1,0.18291580289261092,121.8000,,-0.5200,-0.43%,(-0.43%),"5,795,681",,Taiwan Semiconductor Mfg. Co. Ltd.
17,2,GOOG,0,5,0,0,0,-1,0.17998905833722856,175.0800,$175.0800,3.9000,2.28%,(2.28%),"116,998,901",/#E24A4A,Apple Inc
18,6,XOM,0,5,0,0,0,-1,0.16432278019642219,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"11,705,673",/#3485FF,JPMorgan Chase & Co.
19,8,V,0,5,0,0,0,-1,0.16427699749495908,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
20,19,NKE,0,5,0,0,0,-1,0.12446320720204623,153.9400,$153.9400,0.4400,0.29%,(0.29%),"4,894,760",/#E24A4A,Unity Software Inc
21,14,PG,0,5,0,0,0,-1,0.10702150974668474,330.5600,$330.5600,7.7500,2.40%,(2.40%),"19,937,722",/#E24A4A,Meta Platforms Inc
22,13,BAC,1,4,1,0,0,2,0.09284336076740077,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
23,16,ADBE,0,5,0,0,0,-1,0.07769515316789238,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
24,106,U,0,4,0,0,1,-1,0.05065975118468045,153.9400,,0.4400,0.29%,(0.29%),"4,894,760",,Unity Software Inc
25,100,FB,0,4,0,0,1,-1,0.04718122958367636,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
26,118,SBUX,0,3,0,0,2,-1,0.0445276928907361,116.2500,,-0.0100,-0.01%,(-0.01%),"5,806,963",,Starbucks Corporation
27,4,LCID,0,5,0,0,0,-1,0.03205329829235064,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
28,9,HD,0,5,0,0,0,-1,0.012156815596991694,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"47,555,145",/#3485FF,NVIDIA Corporation
29,18,PFE,0,5,0,0,0,-1,0.010260967751837428,653.1000,$653.1000,3.1400,0.48%,(0.48%),"2,416,232",/#E24A4A,Adobe Inc
