,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,16,ADBE,1,0,200,0,0,0,0.9902664186448974,44.1600,$44.1600,-0.5500,-1.23%,(-1.23%),"6,446",/#3485FF,Bank of America Corp
1,100,FB,0,0,0,0,1,-1,0.8613901712297685,330.5600,,7.7500,2.40%,(2.40%),"6,838",,Meta Platforms Inc
2,19,NKE,0,1,0,0,0,-1,0.6881110520770714,145.2400,$145.2400,0.3900,0.27%,(0.27%),"11,934",/#E24A4A,"Advanced Micro Devices, Inc."
3,112,ABNB,0,0,0,0,1,-1,0.5856192768188491,186.4900,,3.3500,1.83%,(1.83%),"1,827",,Airbnb Inc
4,12,WMT,0,1,0,0,0,-1,0.5090530742326166,334.9700,$334.9700,0.0500,0.01%,(0.01%),"10,254",/#E24A4A,Microsoft Corporation
5,7,JPM,0,1,0,0,0,-1,0.5029344031230015,160.7100,$160.7100,-1.8600,-1.14%,(-1.14%),"1,273",/#3485FF,JPMorgan Chase & Co.
6,2,GOOG,1,0,0,0,0,0,0.4060647840957079,152.4300,$152.4300,0.6800,0.45%,(0.45%),43,/#E24A4A,Procter & Gamble Co
7,17,NFLX,0,1,0,0,0,-1,0.37449482933160994,186.4900,$186.4900,3.3500,1.83%,(1.83%),"1,930",/#E24A4A,Airbnb Inc
8,3,AMZN,1,0,0,0,0,0,0.3720066191737626,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"52,811",/#3485FF,IONQ Inc
9,11,IONQ,0,1,0,0,0,-1,0.27082204164987056,121.8000,$121.8000,-0.5200,-0.43%,(-0.43%),"1,953",/#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.
10,8,V,0,1,0,0,0,-1,0.25561129856132436,318.2600,$318.2600,-6.0100,-1.85%,(-1.85%),"26,788",/#3485FF,NVIDIA Corporation
11,13,BAC,0,1,0,0,0,-1,0.20804849060093478,62.4500,$62.4500,0.1800,0.29%,(0.29%),"1,300",/#E24A4A,Exxon Mobil Corp
12,1,MSFT,1,0,0,0,0,0,0.20037427707164537,342.3400,$342.3400,2.8300,0.83%,(0.83%),111,/#E24A4A,Mastercard Inc
13,9,HD,0,1,0,0,0,-1,0.13951753516202525,175.0800,$175.0800,3.9000,2.28%,(2.28%),"120,934",/#E24A4A,Apple Inc
14,0,AAPL,0,1,0,0,0,-1,0.13677674263536038,"2,974.4100","$2,974.4100",13.6800,0.46%,(0.46%),372,/#E24A4A,Alphabet Inc Class C
15,14,PG,0,1,0,0,0,-1,0.13564284432604373,124.7800,$124.7800,8.7900,7.58%,(7.58%),"10,796",/#E24A4A,Roblox Corp
16,5,NVDA,0,1,0,0,0,-1,0.097485245111967,208.9900,$208.9900,1.6200,0.78%,(0.78%),742,/#E24A4A,Visa Inc
17,6,XOM,0,1,0,0,0,-1,0.08889410831984271,164.3400,$164.3400,0.9800,0.60%,(0.60%),568,/#E24A4A,Johnson & Johnson
18,18,PFE,0,1,0,0,0,-1,0.07576264364723342,653.1000,$653.1000,3.1400,0.48%,(0.48%),144,/#E24A4A,Adobe Inc
19,15,MA,0,1,0,0,0,-1,0.07308685454356816,153.9400,$153.9400,0.4400,0.29%,(0.29%),"3,950",/#E24A4A,Unity Software Inc
20,10,JNJ,0,1,0,0,0,-1,0.03905379020736675,116.2500,$116.2500,-0.0100,-0.01%,(-0.01%),285,/#3485FF,Starbucks Corporation
21,4,LCID,0,1,0,0,0,-1,0.012667196319053319,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),389,/#3485FF,Walmart Inc
