,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,102,RIVN,0,0,0,0,4,-1,0.8620915702902407,122.1200,,5.9400,5.11%,(5.11%),"12,815,992",,Rivian Automotive Inc
1,2,GOOG,3,1,7,0,0,3,0.6886695389718909,20.9700,$20.9700,-0.6000,-2.78%,(-2.78%),"4,611,596",/#3485FF,IONQ Inc
2,0,AAPL,3,1,0,6,0,3,0.5607547235622623,330.5600,$330.5600,7.7500,2.40%,(2.40%),"19,937,722",/#E24A4A,Meta Platforms Inc
3,11,IONQ,1,3,1,0,0,1,0.5160224845028742,208.9900,$208.9900,1.6200,0.78%,(0.78%),"11,749,206",/#E24A4A,Visa Inc
4,17,NFLX,1,3,1,0,0,0,0.4430441666797712,137.1500,$137.1500,-1.4000,-1.01%,(-1.01%),"11,498,754",/#3485FF,Walmart Inc
5,10,JNJ,2,2,3,0,0,3,0.4133626100363377,125.0800,$125.0800,-0.4900,-0.39%,(-0.39%),"22,275,034",/#3485FF,Alibaba Group Holding Ltd - ADR
6,114,BABA,0,1,0,0,3,-1,0.38364898149133747,125.0800,,-0.4900,-0.39%,(-0.39%),"22,275,034",,Alibaba Group Holding Ltd - ADR
7,113,AMD,0,3,0,0,1,-1,0.36714848521793225,145.2400,,0.3900,0.27%,(0.27%),"40,977,478",,"Advanced Micro Devices, Inc."
8,7,JPM,1,3,1,0,0,2,0.3395950967858836,186.4900,$186.4900,3.3500,1.83%,(1.83%),"4,218,671",/#E24A4A,Airbnb Inc
9,8,V,1,3,0,2,0,2,0.33171029229071725,170.2500,$170.2500,-1.0400,-0.61%,(-0.61%),"5,614,587",/#3485FF,Nike Inc
10,4,LCID,1,3,0,3,0,3,0.31181632258628733,342.3400,$342.3400,2.8300,0.83%,(0.83%),"4,226,942",/#E24A4A,Mastercard Inc
11,14,PG,1,3,0,5,0,1,0.3103952851980856,62.4500,$62.4500,0.1800,0.29%,(0.29%),"18,214,420",/#E24A4A,Exxon Mobil Corp
12,3,AMZN,1,3,3,0,0,2,0.2875584012957742,653.1000,$653.1000,3.1400,0.48%,(0.48%),"2,416,232",/#E24A4A,Adobe Inc
13,5,NVDA,1,3,3,0,0,0,0.2505873241387038,51.4000,$51.4000,-0.3200,-0.62%,(-0.62%),"37,429,199",/#3485FF,Pfizer Inc.
14,18,PFE,0,4,0,0,0,-1,0.23451398198016904,164.3400,$164.3400,0.9800,0.60%,(0.60%),"6,216,391",/#E24A4A,Johnson & Johnson
15,112,ABNB,0,0,0,0,4,-1,0.2174922537485539,186.4900,,3.3500,1.83%,(1.83%),"4,218,671",,Airbnb Inc
16,110,ASML,0,2,0,0,2,-1,0.16730028273569225,803.9200,,-2.0900,-0.26%,(-0.26%),"551,528",,ASML Holding NV
17,100,FB,0,2,0,0,2,-1,0.16320029487941864,330.5600,,7.7500,2.40%,(2.40%),"19,937,722",,Meta Platforms Inc
18,1,MSFT,0,4,0,0,0,-1,0.1610245306088969,44.7200,$44.7200,0.8400,1.91%,(1.91%),"50,135,877",/#E24A4A,Lucid Group Inc
19,106,U,0,1,0,0,3,-1,0.13215005334976715,153.9400,,0.4400,0.29%,(0.29%),"4,894,760",,Unity Software Inc
20,12,WMT,0,4,0,0,0,-1,0.11883630420043141,628.0800,$628.0800,2.5000,0.40%,(0.40%),"2,220,308",/#E24A4A,Netflix Inc
21,19,NKE,0,4,0,0,0,-1,0.11136564842244712,153.9400,$153.9400,0.4400,0.29%,(0.29%),"4,894,760",/#E24A4A,Unity Software Inc
22,9,HD,0,4,0,0,0,-1,0.11114134504204111,152.4300,$152.4300,0.6800,0.45%,(0.45%),"8,329,342",/#E24A4A,Procter & Gamble Co
23,103,RBLX,0,3,0,0,1,-1,0.07892986470023788,124.7800,,8.7900,7.58%,(7.58%),"18,413,298",,Roblox Corp
24,6,XOM,0,4,0,0,0,-1,0.06435288076661344,122.1200,$122.1200,5.9400,5.11%,(5.11%),"12,815,992",/#E24A4A,Rivian Automotive Inc
25,13,BAC,0,4,0,0,0,-1,0.04187593312239026,803.9200,$803.9200,-2.0900,-0.26%,(-0.26%),"551,528",/#3485FF,ASML Holding NV
26,15,MA,0,4,0,0,0,-1,0.032379145471177276,175.0800,$175.0800,3.9000,2.28%,(2.28%),"116,998,901",/#E24A4A,Apple Inc
27,16,ADBE,0,4,0,0,0,-1,0.03225354564709523,468.8600,$468.8600,4.1300,0.89%,(0.89%),"3,228,297",/#E24A4A,UnitedHealth Group Inc
